# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7421e+00 1.8928e+00 9.6953e+00 1.3328e+00 7.4908e-02 5.0175e-02 9.4999e-03 4.3827e-02 4.3917e-01 3.5000e-01
7.3684e-04 7.9114e-04 1.7985e+00 1.9672e+00 8.7107e+00 1.3214e+00 6.8508e-02 5.9958e-02 1.1373e-02 5.1819e-02 4.0853e-01 3.5000e-01
9.7368e-04 1.0685e-03 1.7915e+00 1.9608e+00 8.0540e+00 1.2613e+00 6.4218e-02 6.7408e-02 1.2823e-02 5.7850e-02 3.9298e-01 3.5000e-01
1.2105e-03 1.3571e-03 1.7641e+00 1.9261e+00 7.5801e+00 1.1947e+00 6.1160e-02 7.3392e-02 1.4001e-02 6.2639e-02 3.8390e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.7303e+00 1.8819e+00 7.2193e+00 1.1321e+00 5.8880e-02 7.8372e-02 1.4989e-02 6.6568e-02 3.7814e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.6954e+00 1.8353e+00 6.9339e+00 1.0760e+00 5.7118e-02 8.2619e-02 1.5835e-02 6.9868e-02 3.7432e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.6616e+00 1.7896e+00 6.7017e+00 1.0263e+00 5.5720e-02 8.6305e-02 1.6570e-02 7.2686e-02 3.7170e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.6296e+00 1.7460e+00 6.5085e+00 9.8232e-01 5.4587e-02 8.9549e-02 1.7217e-02 7.5124e-02 3.6989e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.5997e+00 1.7049e+00 6.3451e+00 9.4334e-01 5.3653e-02 9.2433e-02 1.7792e-02 7.7253e-02 3.6863e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.5718e+00 1.6665e+00 6.2048e+00 9.0860e-01 5.2873e-02 9.5018e-02 1.8307e-02 7.9128e-02 3.6778e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.5458e+00 1.6306e+00 6.0831e+00 8.7747e-01 5.2214e-02 9.7352e-02 1.8770e-02 8.0790e-02 3.6721e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.5216e+00 1.5971e+00 5.9764e+00 8.4945e-01 5.1652e-02 9.9470e-02 1.9189e-02 8.2270e-02 3.6687e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.4991e+00 1.5659e+00 5.8823e+00 8.2410e-01 5.1169e-02 1.0140e-01 1.9569e-02 8.3594e-02 3.6670e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.4781e+00 1.5366e+00 5.7985e+00 8.0106e-01 5.0751e-02 1.0317e-01 1.9916e-02 8.4783e-02 3.6666e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.4584e+00 1.5093e+00 5.7235e+00 7.8002e-01 5.0388e-02 1.0479e-01 2.0233e-02 8.5853e-02 3.6672e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.4400e+00 1.4837e+00 5.6561e+00 7.6074e-01 5.0071e-02 1.0628e-01 2.0523e-02 8.6818e-02 3.6687e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.4227e+00 1.4596e+00 5.5953e+00 7.4300e-01 4.9793e-02 1.0766e-01 2.0790e-02 8.7691e-02 3.6708e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.4064e+00 1.4370e+00 5.5401e+00 7.2663e-01 4.9549e-02 1.0893e-01 2.1035e-02 8.8480e-02 3.6735e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.3911e+00 1.4157e+00 5.4899e+00 7.1148e-01 4.9334e-02 1.1011e-01 2.1261e-02 8.9195e-02 3.6766e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.3766e+00 1.3956e+00 5.4441e+00 6.9741e-01 4.9145e-02 1.1121e-01 2.1470e-02 8.9843e-02 3.6801e-01 3.5000e-01
