# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0505e+00 1.0971e+00 1.2537e+01 7.1628e-01 6.9494e-02 1.4745e-02 9.4082e-03 2.3647e-02 6.4902e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3125e+00 1.3896e+00 1.1799e+01 1.0071e+00 6.9899e-02 1.8218e-02 1.1314e-02 2.8747e-02 5.8466e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4912e+00 1.5957e+00 1.1172e+01 1.2232e+00 7.0090e-02 2.1254e-02 1.2905e-02 3.3061e-02 5.5008e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6134e+00 1.7405e+00 1.0633e+01 1.3764e+00 7.0108e-02 2.3990e-02 1.4295e-02 3.6849e-02 5.2879e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6962e+00 1.8410e+00 1.0164e+01 1.4802e+00 6.9986e-02 2.6496e-02 1.5541e-02 4.0246e-02 5.1451e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7512e+00 1.9093e+00 9.7546e+00 1.5467e+00 6.9756e-02 2.8811e-02 1.6676e-02 4.3332e-02 5.0432e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7865e+00 1.9540e+00 9.3932e+00 1.5852e+00 6.9439e-02 3.0963e-02 1.7720e-02 4.6162e-02 4.9671e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.8074e+00 1.9810e+00 9.0724e+00 1.6033e+00 6.9056e-02 3.2972e-02 1.8688e-02 4.8775e-02 4.9079e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.8180e+00 1.9951e+00 8.7860e+00 1.6065e+00 6.8622e-02 3.4851e-02 1.9590e-02 5.1198e-02 4.8604e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.8210e+00 1.9994e+00 8.5290e+00 1.5988e+00 6.8151e-02 3.6614e-02 2.0434e-02 5.3454e-02 4.8212e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.8185e+00 1.9965e+00 8.2972e+00 1.5834e+00 6.7653e-02 3.8270e-02 2.1227e-02 5.5561e-02 4.7881e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.8119e+00 1.9882e+00 8.0872e+00 1.5626e+00 6.7136e-02 3.9828e-02 2.1972e-02 5.7535e-02 4.7596e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.8024e+00 1.9758e+00 7.8962e+00 1.5381e+00 6.6605e-02 4.1296e-02 2.2674e-02 5.9386e-02 4.7346e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7908e+00 1.9606e+00 7.7219e+00 1.5112e+00 6.6067e-02 4.2680e-02 2.3337e-02 6.1126e-02 4.7123e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7776e+00 1.9432e+00 7.5622e+00 1.4828e+00 6.5526e-02 4.3987e-02 2.3964e-02 6.2764e-02 4.6923e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.7635e+00 1.9242e+00 7.4154e+00 1.4535e+00 6.4983e-02 4.5222e-02 2.4557e-02 6.4308e-02 4.6740e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.7486e+00 1.9043e+00 7.2802e+00 1.4239e+00 6.4443e-02 4.6390e-02 2.5119e-02 6.5764e-02 4.6571e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.7333e+00 1.8836e+00 7.1553e+00 1.3944e+00 6.3905e-02 4.7495e-02 2.5652e-02 6.7140e-02 4.6414e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.7178e+00 1.8626e+00 7.0395e+00 1.3652e+00 6.3373e-02 4.8541e-02 2.6158e-02 6.8441e-02 4.6267e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.7022e+00 1.8414e+00 6.9321e+00 1.3365e+00 6.2847e-02 4.9532e-02 2.6638e-02 6.9671e-02 4.6129e-01 7.5000e-01
