# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1259e+00 1.1786e+00 1.2585e+01 8.6746e-01 8.3033e-02 1.6799e-02 8.8179e-03 2.4423e-02 6.8426e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3940e+00 1.4799e+00 1.1774e+01 1.1917e+00 8.2761e-02 2.0867e-02 1.0642e-02 2.9781e-02 6.1329e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5704e+00 1.6850e+00 1.1092e+01 1.4162e+00 8.2243e-02 2.4441e-02 1.2181e-02 3.4332e-02 5.7429e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6856e+00 1.8231e+00 1.0511e+01 1.5617e+00 8.1552e-02 2.7665e-02 1.3535e-02 3.8332e-02 5.4966e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7594e+00 1.9139e+00 1.0012e+01 1.6491e+00 8.0743e-02 3.0610e-02 1.4753e-02 4.1917e-02 5.3272e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.8049e+00 1.9712e+00 9.5805e+00 1.6950e+00 7.9863e-02 3.3319e-02 1.5863e-02 4.5168e-02 5.2034e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.8307e+00 2.0047e+00 9.2035e+00 1.7122e+00 7.8942e-02 3.5824e-02 1.6883e-02 4.8139e-02 5.1087e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.8428e+00 2.0210e+00 8.8722e+00 1.7096e+00 7.8004e-02 3.8148e-02 1.7825e-02 5.0871e-02 5.0339e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.8454e+00 2.0251e+00 8.5791e+00 1.6936e+00 7.7067e-02 4.0309e-02 1.8700e-02 5.3394e-02 4.9731e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.8413e+00 2.0204e+00 8.3183e+00 1.6690e+00 7.6142e-02 4.2324e-02 1.9515e-02 5.5734e-02 4.9225e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.8326e+00 2.0095e+00 8.0849e+00 1.6387e+00 7.5237e-02 4.4206e-02 2.0275e-02 5.7909e-02 4.8796e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.8205e+00 1.9941e+00 7.8749e+00 1.6051e+00 7.4357e-02 4.5967e-02 2.0988e-02 5.9936e-02 4.8427e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.8063e+00 1.9755e+00 7.6852e+00 1.5696e+00 7.3505e-02 4.7618e-02 2.1656e-02 6.1831e-02 4.8106e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.7906e+00 1.9549e+00 7.5130e+00 1.5334e+00 7.2681e-02 4.9167e-02 2.2283e-02 6.3604e-02 4.7823e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.7740e+00 1.9328e+00 7.3560e+00 1.4971e+00 7.1888e-02 5.0623e-02 2.2874e-02 6.5266e-02 4.7571e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7569e+00 1.9099e+00 7.2125e+00 1.4613e+00 7.1124e-02 5.1994e-02 2.3430e-02 6.6827e-02 4.7345e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.7395e+00 1.8865e+00 7.0809e+00 1.4263e+00 7.0389e-02 5.3285e-02 2.3955e-02 6.8294e-02 4.7141e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.7220e+00 1.8630e+00 6.9597e+00 1.3923e+00 6.9682e-02 5.4503e-02 2.4451e-02 6.9675e-02 4.6954e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.7047e+00 1.8395e+00 6.8478e+00 1.3595e+00 6.9003e-02 5.5653e-02 2.4920e-02 7.0976e-02 4.6784e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.6875e+00 1.8162e+00 6.7443e+00 1.3278e+00 6.8349e-02 5.6739e-02 2.5364e-02 7.2203e-02 4.6627e-01 7.0000e-01
