# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9239e-01 9.2909e-01 1.1245e+01 1.9322e-01 1.1095e-02 6.7203e-03 2.7713e-03 2.5090e-02 2.4263e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1260e+00 1.1878e+00 1.0682e+01 2.7313e-01 1.0925e-02 8.2478e-03 3.3120e-03 3.0376e-02 2.1541e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2910e+00 1.3760e+00 1.0198e+01 3.3354e-01 1.0741e-02 9.5606e-03 3.7575e-03 3.4809e-02 2.0012e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4084e+00 1.5134e+00 9.7761e+00 3.7738e-01 1.0548e-02 1.0726e-02 4.1420e-03 3.8675e-02 1.9026e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4920e+00 1.6135e+00 9.4059e+00 4.0812e-01 1.0353e-02 1.1780e-02 4.4830e-03 4.2125e-02 1.8335e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5513e+00 1.6859e+00 9.0780e+00 4.2882e-01 1.0158e-02 1.2745e-02 4.7906e-03 4.5252e-02 1.7820e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5928e+00 1.7375e+00 8.7856e+00 4.4192e-01 9.9674e-03 1.3633e-02 5.0716e-03 4.8115e-02 1.7420e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6211e+00 1.7732e+00 8.5231e+00 4.4932e-01 9.7820e-03 1.4458e-02 5.3303e-03 5.0758e-02 1.7098e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6395e+00 1.7968e+00 8.2863e+00 4.5249e-01 9.6028e-03 1.5226e-02 5.5700e-03 5.3211e-02 1.6833e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6505e+00 1.8111e+00 8.0714e+00 4.5252e-01 9.4307e-03 1.5944e-02 5.7934e-03 5.5500e-02 1.6611e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6559e+00 1.8182e+00 7.8756e+00 4.5022e-01 9.2659e-03 1.6617e-02 6.0024e-03 5.7643e-02 1.6420e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6569e+00 1.8196e+00 7.6965e+00 4.4624e-01 9.1085e-03 1.7250e-02 6.1985e-03 5.9655e-02 1.6254e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6547e+00 1.8166e+00 7.5320e+00 4.4104e-01 8.9585e-03 1.7847e-02 6.3831e-03 6.1551e-02 1.6109e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6499e+00 1.8103e+00 7.3805e+00 4.3498e-01 8.8156e-03 1.8411e-02 6.5572e-03 6.3340e-02 1.5980e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6432e+00 1.8013e+00 7.2404e+00 4.2833e-01 8.6797e-03 1.8943e-02 6.7218e-03 6.5032e-02 1.5864e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6350e+00 1.7903e+00 7.1105e+00 4.2130e-01 8.5504e-03 1.9448e-02 6.8776e-03 6.6634e-02 1.5760e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6257e+00 1.7777e+00 6.9899e+00 4.1403e-01 8.4275e-03 1.9926e-02 7.0254e-03 6.8153e-02 1.5666e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6156e+00 1.7639e+00 6.8775e+00 4.0665e-01 8.3105e-03 2.0381e-02 7.1658e-03 6.9596e-02 1.5580e-01 9.5000e-01
4.7632e-03 7.0319e-03 1.6048e+00 1.7492e+00 6.7726e+00 3.9925e-01 8.1992e-03 2.0813e-02 7.2993e-03 7.0967e-02 1.5502e-01 9.5000e-01
5.0000e-03 7.5000e-03 1.5937e+00 1.7339e+00 6.6745e+00 3.9188e-01 8.0933e-03 2.1223e-02 7.4264e-03 7.2271e-02 1.5429e-01 9.5000e-01
