# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5233e+00 1.6066e+00 1.4730e+01 2.2138e+00 1.6258e-01 2.1400e-02 1.2993e-02 2.2942e-02 9.5404e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8479e+00 1.9800e+00 1.3464e+01 2.9323e+00 1.6297e-01 2.7076e-02 1.5923e-02 2.8496e-02 8.5871e-01 5.0000e-01
9.7368e-04 1.0685e-03 2.0377e+00 2.2080e+00 1.2423e+01 3.3502e+00 1.6264e-01 3.2226e-02 1.8485e-02 3.3365e-02 8.0684e-01 5.0000e-01
1.2105e-03 1.3571e-03 2.1409e+00 2.3374e+00 1.1562e+01 3.5501e+00 1.6180e-01 3.6955e-02 2.0793e-02 3.7717e-02 7.7452e-01 5.0000e-01
1.4474e-03 1.6569e-03 2.1894e+00 2.4016e+00 1.0848e+01 3.6077e+00 1.6062e-01 4.1301e-02 2.2895e-02 4.1634e-02 7.5263e-01 5.0000e-01
1.6842e-03 1.9679e-03 2.2039e+00 2.4234e+00 1.0253e+01 3.5794e+00 1.5923e-01 4.5288e-02 2.4815e-02 4.5167e-02 7.3693e-01 5.0000e-01
1.9211e-03 2.2901e-03 2.1977e+00 2.4186e+00 9.7529e+00 3.5026e+00 1.5775e-01 4.8938e-02 2.6573e-02 4.8359e-02 7.2518e-01 5.0000e-01
2.1579e-03 2.6235e-03 2.1793e+00 2.3973e+00 9.3291e+00 3.4008e+00 1.5623e-01 5.2280e-02 2.8184e-02 5.1247e-02 7.1607e-01 5.0000e-01
2.3947e-03 2.9682e-03 2.1538e+00 2.3661e+00 8.9669e+00 3.2882e+00 1.5472e-01 5.5341e-02 2.9662e-02 5.3866e-02 7.0882e-01 5.0000e-01
2.6316e-03 3.3241e-03 2.1246e+00 2.3295e+00 8.6548e+00 3.1730e+00 1.5323e-01 5.8148e-02 3.1022e-02 5.6247e-02 7.0291e-01 5.0000e-01
2.8684e-03 3.6912e-03 2.0937e+00 2.2900e+00 8.3835e+00 3.0597e+00 1.5178e-01 6.0726e-02 3.2274e-02 5.8416e-02 6.9801e-01 5.0000e-01
3.1053e-03 4.0695e-03 2.0623e+00 2.2493e+00 8.1459e+00 2.9509e+00 1.5037e-01 6.3099e-02 3.3431e-02 6.0397e-02 6.9386e-01 5.0000e-01
3.3421e-03 4.4591e-03 2.0311e+00 2.2087e+00 7.9365e+00 2.8477e+00 1.4902e-01 6.5287e-02 3.4500e-02 6.2210e-02 6.9030e-01 5.0000e-01
3.5789e-03 4.8598e-03 2.0007e+00 2.1687e+00 7.7506e+00 2.7506e+00 1.4771e-01 6.7308e-02 3.5491e-02 6.3873e-02 6.8721e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.9712e+00 2.1298e+00 7.5848e+00 2.6596e+00 1.4645e-01 6.9178e-02 3.6411e-02 6.5399e-02 6.8449e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.9428e+00 2.0922e+00 7.4361e+00 2.5746e+00 1.4524e-01 7.0910e-02 3.7266e-02 6.6803e-02 6.8208e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.9156e+00 2.0560e+00 7.3021e+00 2.4951e+00 1.4407e-01 7.2516e-02 3.8062e-02 6.8097e-02 6.7992e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.8896e+00 2.0214e+00 7.1809e+00 2.4208e+00 1.4293e-01 7.4009e-02 3.8804e-02 6.9289e-02 6.7797e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.8648e+00 1.9882e+00 7.0709e+00 2.3514e+00 1.4183e-01 7.5396e-02 3.9496e-02 7.0389e-02 6.7618e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.8411e+00 1.9564e+00 6.9706e+00 2.2865e+00 1.4077e-01 7.6687e-02 4.0142e-02 7.1404e-02 6.7455e-01 5.0000e-01
