# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5908e+00 1.7060e+00 1.0915e+01 1.3103e+00 8.6710e-02 3.6383e-02 8.2946e-03 3.5483e-02 5.1779e-01 4.5000e-01
7.3684e-04 7.9114e-04 1.7476e+00 1.8975e+00 9.8538e+00 1.4303e+00 8.0222e-02 4.4696e-02 1.0098e-02 4.2889e-02 4.6833e-01 4.5000e-01
9.7368e-04 1.0685e-03 1.8031e+00 1.9696e+00 9.0949e+00 1.4360e+00 7.5251e-02 5.1357e-02 1.1546e-02 4.8773e-02 4.4169e-01 4.5000e-01
1.2105e-03 1.3571e-03 1.8138e+00 1.9858e+00 8.5253e+00 1.3988e+00 7.1373e-02 5.6877e-02 1.2750e-02 5.3624e-02 4.2516e-01 4.5000e-01
1.4474e-03 1.6569e-03 1.8037e+00 1.9745e+00 8.0809e+00 1.3468e+00 6.8280e-02 6.1568e-02 1.3777e-02 5.7726e-02 4.1398e-01 4.5000e-01
1.6842e-03 1.9679e-03 1.7837e+00 1.9495e+00 7.7234e+00 1.2917e+00 6.5764e-02 6.5631e-02 1.4668e-02 6.1259e-02 4.0598e-01 4.5000e-01
1.9211e-03 2.2901e-03 1.7591e+00 1.9178e+00 7.4288e+00 1.2379e+00 6.3681e-02 6.9203e-02 1.5453e-02 6.4345e-02 4.0003e-01 4.5000e-01
2.1579e-03 2.6235e-03 1.7328e+00 1.8832e+00 7.1814e+00 1.1874e+00 6.1930e-02 7.2381e-02 1.6150e-02 6.7070e-02 3.9546e-01 4.5000e-01
2.3947e-03 2.9682e-03 1.7061e+00 1.8477e+00 6.9702e+00 1.1407e+00 6.0440e-02 7.5234e-02 1.6777e-02 6.9497e-02 3.9189e-01 4.5000e-01
2.6316e-03 3.3241e-03 1.6798e+00 1.8124e+00 6.7878e+00 1.0978e+00 5.9157e-02 7.7815e-02 1.7343e-02 7.1674e-02 3.8904e-01 4.5000e-01
2.8684e-03 3.6912e-03 1.6544e+00 1.7779e+00 6.6283e+00 1.0585e+00 5.8043e-02 8.0165e-02 1.7858e-02 7.3638e-02 3.8674e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.6299e+00 1.7446e+00 6.4878e+00 1.0225e+00 5.7066e-02 8.2315e-02 1.8328e-02 7.5418e-02 3.8488e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.6066e+00 1.7127e+00 6.3629e+00 9.8945e-01 5.6205e-02 8.4291e-02 1.8760e-02 7.7037e-02 3.8335e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.5843e+00 1.6822e+00 6.2512e+00 9.5910e-01 5.5441e-02 8.6113e-02 1.9157e-02 7.8516e-02 3.8209e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.5632e+00 1.6531e+00 6.1507e+00 9.3114e-01 5.4760e-02 8.7800e-02 1.9523e-02 7.9870e-02 3.8105e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.5431e+00 1.6254e+00 6.0599e+00 9.0533e-01 5.4149e-02 8.9364e-02 1.9863e-02 8.1112e-02 3.8020e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.5240e+00 1.5991e+00 5.9773e+00 8.8145e-01 5.3599e-02 9.0818e-02 2.0177e-02 8.2254e-02 3.7950e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.5059e+00 1.5740e+00 5.9021e+00 8.5929e-01 5.3102e-02 9.2174e-02 2.0470e-02 8.3306e-02 3.7893e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.4886e+00 1.5501e+00 5.8332e+00 8.3869e-01 5.2651e-02 9.3438e-02 2.0742e-02 8.4277e-02 3.7846e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.4722e+00 1.5274e+00 5.7700e+00 8.1950e-01 5.2241e-02 9.4620e-02 2.0996e-02 8.5173e-02 3.7810e-01 4.5000e-01
