# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0552e+00 1.1023e+00 1.2450e+01 7.1302e-01 6.9005e-02 1.4891e-02 8.8942e-03 2.3935e-02 6.4035e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3167e+00 1.3946e+00 1.1709e+01 9.9832e-01 6.9226e-02 1.8415e-02 1.0696e-02 2.9107e-02 5.7583e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4942e+00 1.5995e+00 1.1081e+01 1.2077e+00 6.9235e-02 2.1498e-02 1.2203e-02 3.3484e-02 5.4090e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6148e+00 1.7425e+00 1.0541e+01 1.3538e+00 6.9079e-02 2.4277e-02 1.3521e-02 3.7327e-02 5.1919e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6959e+00 1.8412e+00 1.0073e+01 1.4510e+00 6.8796e-02 2.6819e-02 1.4703e-02 4.0772e-02 5.0449e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7493e+00 1.9076e+00 9.6633e+00 1.5114e+00 6.8415e-02 2.9166e-02 1.5780e-02 4.3900e-02 4.9390e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7830e+00 1.9504e+00 9.3029e+00 1.5449e+00 6.7962e-02 3.1345e-02 1.6770e-02 4.6768e-02 4.8592e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.8026e+00 1.9758e+00 8.9835e+00 1.5587e+00 6.7457e-02 3.3376e-02 1.7688e-02 4.9412e-02 4.7967e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.8120e+00 1.9884e+00 8.6987e+00 1.5584e+00 6.6916e-02 3.5274e-02 1.8543e-02 5.1864e-02 4.7462e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.8140e+00 1.9914e+00 8.4433e+00 1.5480e+00 6.6351e-02 3.7052e-02 1.9343e-02 5.4145e-02 4.7044e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.8106e+00 1.9873e+00 8.2133e+00 1.5306e+00 6.5771e-02 3.8720e-02 2.0092e-02 5.6274e-02 4.6690e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.8033e+00 1.9780e+00 8.0051e+00 1.5083e+00 6.5183e-02 4.0288e-02 2.0796e-02 5.8267e-02 4.6385e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7931e+00 1.9649e+00 7.8159e+00 1.4829e+00 6.4593e-02 4.1764e-02 2.1460e-02 6.0135e-02 4.6118e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7810e+00 1.9489e+00 7.6433e+00 1.4553e+00 6.4006e-02 4.3155e-02 2.2085e-02 6.1890e-02 4.5881e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7675e+00 1.9310e+00 7.4853e+00 1.4266e+00 6.3423e-02 4.4467e-02 2.2676e-02 6.3541e-02 4.5668e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.7530e+00 1.9116e+00 7.3402e+00 1.3974e+00 6.2848e-02 4.5706e-02 2.3235e-02 6.5097e-02 4.5475e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.7378e+00 1.8913e+00 7.2065e+00 1.3680e+00 6.2281e-02 4.6877e-02 2.3764e-02 6.6565e-02 4.5298e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.7223e+00 1.8704e+00 7.0831e+00 1.3389e+00 6.1725e-02 4.7985e-02 2.4265e-02 6.7950e-02 4.5135e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.7067e+00 1.8491e+00 6.9688e+00 1.3102e+00 6.1179e-02 4.9033e-02 2.4741e-02 6.9259e-02 4.4983e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6910e+00 1.8278e+00 6.8627e+00 1.2822e+00 6.0644e-02 5.0026e-02 2.5192e-02 7.0498e-02 4.4842e-01 7.5000e-01
