# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6916e-01 1.0113e+00 1.1546e+01 3.8832e-01 3.3609e-02 1.2067e-02 4.5648e-03 2.5326e-02 4.1342e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2117e+00 1.2815e+00 1.0906e+01 5.3798e-01 3.2909e-02 1.4863e-02 5.4805e-03 3.0717e-02 3.6642e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3778e+00 1.4725e+00 1.0361e+01 6.4515e-01 3.2176e-02 1.7275e-02 6.2417e-03 3.5247e-02 3.3985e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4920e+00 1.6075e+00 9.8914e+00 7.1816e-01 3.1438e-02 1.9418e-02 6.9022e-03 3.9201e-02 3.2260e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5703e+00 1.7022e+00 9.4836e+00 7.6546e-01 3.0711e-02 2.1354e-02 7.4894e-03 4.2729e-02 3.1042e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.6233e+00 1.7676e+00 9.1261e+00 7.9395e-01 3.0006e-02 2.3120e-02 8.0194e-03 4.5921e-02 3.0131e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6581e+00 1.8115e+00 8.8103e+00 8.0888e-01 2.9330e-02 2.4745e-02 8.5030e-03 4.8839e-02 2.9420e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6799e+00 1.8394e+00 8.5292e+00 8.1413e-01 2.8686e-02 2.6247e-02 8.9475e-03 5.1525e-02 2.8848e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.6922e+00 1.8554e+00 8.2776e+00 8.1252e-01 2.8076e-02 2.7641e-02 9.3586e-03 5.4013e-02 2.8376e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.6974e+00 1.8625e+00 8.0511e+00 8.0612e-01 2.7500e-02 2.8940e-02 9.7405e-03 5.6327e-02 2.7978e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.6975e+00 1.8629e+00 7.8462e+00 7.9639e-01 2.6957e-02 3.0155e-02 1.0097e-02 5.8487e-02 2.7638e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.6937e+00 1.8581e+00 7.6599e+00 7.8442e-01 2.6447e-02 3.1293e-02 1.0430e-02 6.0510e-02 2.7343e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.6871e+00 1.8495e+00 7.4898e+00 7.7098e-01 2.5966e-02 3.2362e-02 1.0743e-02 6.2410e-02 2.7086e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.6785e+00 1.8380e+00 7.3340e+00 7.5665e-01 2.5515e-02 3.3369e-02 1.1037e-02 6.4197e-02 2.6858e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6683e+00 1.8244e+00 7.1907e+00 7.4182e-01 2.5090e-02 3.4318e-02 1.1314e-02 6.5882e-02 2.6655e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6569e+00 1.8092e+00 7.0585e+00 7.2680e-01 2.4691e-02 3.5214e-02 1.1575e-02 6.7472e-02 2.6473e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6448e+00 1.7928e+00 6.9362e+00 7.1180e-01 2.4315e-02 3.6061e-02 1.1823e-02 6.8976e-02 2.6309e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6322e+00 1.7757e+00 6.8228e+00 6.9696e-01 2.3961e-02 3.6864e-02 1.2057e-02 7.0400e-02 2.6161e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.6193e+00 1.7580e+00 6.7174e+00 6.8240e-01 2.3627e-02 3.7625e-02 1.2279e-02 7.1749e-02 2.6026e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.6061e+00 1.7400e+00 6.6191e+00 6.6819e-01 2.3311e-02 3.8347e-02 1.2490e-02 7.3029e-02 2.5903e-01 8.5000e-01
