# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2963e+00 1.3623e+00 1.3233e+01 1.3423e+00 1.1719e-01 1.9884e-02 1.0369e-02 2.4545e-02 7.9887e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5823e+00 1.6878e+00 1.2244e+01 1.7938e+00 1.1658e-01 2.4914e-02 1.2610e-02 3.0128e-02 7.1645e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7585e+00 1.8961e+00 1.1424e+01 2.0754e+00 1.1558e-01 2.9382e-02 1.4532e-02 3.4915e-02 6.7115e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.8638e+00 2.0249e+00 1.0739e+01 2.2321e+00 1.1434e-01 3.3427e-02 1.6238e-02 3.9138e-02 6.4257e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.9232e+00 2.1001e+00 1.0162e+01 2.3041e+00 1.1296e-01 3.7120e-02 1.7778e-02 4.2920e-02 6.2294e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.9528e+00 2.1391e+00 9.6714e+00 2.3210e+00 1.1152e-01 4.0504e-02 1.9182e-02 4.6337e-02 6.0865e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.9630e+00 2.1538e+00 9.2511e+00 2.3034e+00 1.1006e-01 4.3614e-02 2.0467e-02 4.9441e-02 5.9777e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.9606e+00 2.1522e+00 8.8879e+00 2.2648e+00 1.0862e-01 4.6478e-02 2.1650e-02 5.2276e-02 5.8922e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.9500e+00 2.1397e+00 8.5716e+00 2.2142e+00 1.0721e-01 4.9123e-02 2.2742e-02 5.4874e-02 5.8231e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.9342e+00 2.1201e+00 8.2942e+00 2.1572e+00 1.0586e-01 5.1569e-02 2.3752e-02 5.7263e-02 5.7662e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.9152e+00 2.0959e+00 8.0491e+00 2.0975e+00 1.0457e-01 5.3837e-02 2.4690e-02 5.9467e-02 5.7183e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.8943e+00 2.0688e+00 7.8313e+00 2.0373e+00 1.0333e-01 5.5944e-02 2.5563e-02 6.1504e-02 5.6775e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.8723e+00 2.0401e+00 7.6365e+00 1.9780e+00 1.0216e-01 5.7906e-02 2.6376e-02 6.3393e-02 5.6423e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.8500e+00 2.0106e+00 7.4615e+00 1.9205e+00 1.0104e-01 5.9735e-02 2.7136e-02 6.5146e-02 5.6116e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.8276e+00 1.9808e+00 7.3033e+00 1.8652e+00 9.9970e-02 6.1443e-02 2.7846e-02 6.6778e-02 5.5845e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.8054e+00 1.9512e+00 7.1599e+00 1.8124e+00 9.8954e-02 6.3042e-02 2.8512e-02 6.8298e-02 5.5604e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.7836e+00 1.9220e+00 7.0293e+00 1.7621e+00 9.7987e-02 6.4539e-02 2.9137e-02 6.9717e-02 5.5388e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.7624e+00 1.8935e+00 6.9099e+00 1.7144e+00 9.7064e-02 6.5943e-02 2.9724e-02 7.1043e-02 5.5193e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.7418e+00 1.8656e+00 6.8004e+00 1.6692e+00 9.6182e-02 6.7261e-02 3.0277e-02 7.2283e-02 5.5016e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.7219e+00 1.8386e+00 6.6997e+00 1.6264e+00 9.5339e-02 6.8500e-02 3.0797e-02 7.3443e-02 5.4855e-01 6.0000e-01
