# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.1114e+00 2.2883e+00 1.2090e+01 3.4561e+00 1.6923e-01 3.8372e-02 1.5141e-02 3.5475e-02 7.7523e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.2050e+00 2.4147e+00 1.0538e+01 3.4718e+00 1.6191e-01 4.8796e-02 1.8920e-02 4.3714e-02 7.1409e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.1887e+00 2.4028e+00 9.5179e+00 3.2769e+00 1.5635e-01 5.7140e-02 2.1967e-02 5.0145e-02 6.8404e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.1403e+00 2.3458e+00 8.8029e+00 3.0548e+00 1.5211e-01 6.3960e-02 2.4481e-02 5.5311e-02 6.6687e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.0843e+00 2.2761e+00 8.2742e+00 2.8504e+00 1.4879e-01 6.9660e-02 2.6601e-02 5.9566e-02 6.5610e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.0292e+00 2.2054e+00 7.8668e+00 2.6720e+00 1.4615e-01 7.4515e-02 2.8418e-02 6.3139e-02 6.4893e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.9775e+00 2.1379e+00 7.5426e+00 2.5182e+00 1.4399e-01 7.8714e-02 2.9999e-02 6.6186e-02 6.4396e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.9300e+00 2.0751e+00 7.2781e+00 2.3853e+00 1.4219e-01 8.2391e-02 3.1389e-02 6.8816e-02 6.4041e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.8865e+00 2.0171e+00 7.0580e+00 2.2700e+00 1.4068e-01 8.5643e-02 3.2623e-02 7.1108e-02 6.3783e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.8468e+00 1.9639e+00 6.8718e+00 2.1690e+00 1.3938e-01 8.8542e-02 3.3725e-02 7.3122e-02 6.3593e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.8105e+00 1.9149e+00 6.7123e+00 2.0800e+00 1.3825e-01 9.1143e-02 3.4717e-02 7.4902e-02 6.3453e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.7773e+00 1.8699e+00 6.5742e+00 2.0010e+00 1.3726e-01 9.3490e-02 3.5612e-02 7.6483e-02 6.3350e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.7467e+00 1.8284e+00 6.4534e+00 1.9304e+00 1.3639e-01 9.5617e-02 3.6425e-02 7.7893e-02 6.3276e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.7184e+00 1.7900e+00 6.3471e+00 1.8670e+00 1.3561e-01 9.7552e-02 3.7165e-02 7.9154e-02 6.3223e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.6923e+00 1.7544e+00 6.2528e+00 1.8097e+00 1.3491e-01 9.9318e-02 3.7840e-02 8.0286e-02 6.3187e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.6681e+00 1.7214e+00 6.1687e+00 1.7576e+00 1.3427e-01 1.0093e-01 3.8459e-02 8.1303e-02 6.3165e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.6455e+00 1.6906e+00 6.0934e+00 1.7100e+00 1.3369e-01 1.0241e-01 3.9026e-02 8.2219e-02 6.3153e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.6245e+00 1.6619e+00 6.0256e+00 1.6665e+00 1.3316e-01 1.0377e-01 3.9546e-02 8.3044e-02 6.3151e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.6048e+00 1.6351e+00 5.9645e+00 1.6265e+00 1.3267e-01 1.0503e-01 4.0026e-02 8.3788e-02 6.3155e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.5863e+00 1.6099e+00 5.9091e+00 1.5895e+00 1.3222e-01 1.0618e-01 4.0467e-02 8.4458e-02 6.3166e-01 3.5000e-01
