# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.8711e+00 2.0308e+00 1.0462e+01 2.0349e+00 1.1341e-01 4.5737e-02 1.2189e-02 4.0838e-02 5.8120e-01 3.5000e-01
7.3684e-04 7.9114e-04 1.9330e+00 2.1142e+00 9.2856e+00 2.0150e+00 1.0586e-01 5.5993e-02 1.4849e-02 4.9002e-02 5.3929e-01 3.5000e-01
9.7368e-04 1.0685e-03 1.9201e+00 2.1021e+00 8.5107e+00 1.9110e+00 1.0060e-01 6.3910e-02 1.6931e-02 5.5214e-02 5.1835e-01 3.5000e-01
1.2105e-03 1.3571e-03 1.8845e+00 2.0583e+00 7.9594e+00 1.7979e+00 9.6756e-02 7.0295e-02 1.8629e-02 6.0159e-02 5.0623e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.8429e+00 2.0049e+00 7.5447e+00 1.6935e+00 9.3850e-02 7.5608e-02 2.0054e-02 6.4219e-02 4.9861e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.8012e+00 1.9500e+00 7.2201e+00 1.6012e+00 9.1580e-02 8.0134e-02 2.1275e-02 6.7628e-02 4.9354e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.7614e+00 1.8969e+00 6.9581e+00 1.5204e+00 8.9763e-02 8.4056e-02 2.2336e-02 7.0539e-02 4.9007e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.7242e+00 1.8468e+00 6.7417e+00 1.4497e+00 8.8278e-02 8.7500e-02 2.3270e-02 7.3055e-02 4.8765e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.6898e+00 1.8001e+00 6.5598e+00 1.3875e+00 8.7046e-02 9.0556e-02 2.4100e-02 7.5253e-02 4.8594e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.6580e+00 1.7567e+00 6.4044e+00 1.3325e+00 8.6009e-02 9.3290e-02 2.4842e-02 7.7188e-02 4.8475e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.6286e+00 1.7164e+00 6.2702e+00 1.2836e+00 8.5126e-02 9.5753e-02 2.5510e-02 7.8902e-02 4.8393e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.6014e+00 1.6791e+00 6.1531e+00 1.2397e+00 8.4368e-02 9.7984e-02 2.6115e-02 8.0428e-02 4.8339e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.5762e+00 1.6444e+00 6.0499e+00 1.2002e+00 8.3711e-02 1.0001e-01 2.6664e-02 8.1794e-02 4.8307e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.5528e+00 1.6122e+00 5.9585e+00 1.1644e+00 8.3138e-02 1.0187e-01 2.7164e-02 8.3019e-02 4.8291e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.5310e+00 1.5821e+00 5.8770e+00 1.1319e+00 8.2635e-02 1.0357e-01 2.7622e-02 8.4122e-02 4.8288e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.5107e+00 1.5540e+00 5.8038e+00 1.1022e+00 8.2191e-02 1.0513e-01 2.8041e-02 8.5117e-02 4.8296e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.4916e+00 1.5277e+00 5.7379e+00 1.0749e+00 8.1799e-02 1.0657e-01 2.8426e-02 8.6016e-02 4.8312e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.4737e+00 1.5030e+00 5.6782e+00 1.0498e+00 8.1448e-02 1.0790e-01 2.8782e-02 8.6831e-02 4.8335e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.4570e+00 1.4799e+00 5.6242e+00 1.0267e+00 8.1137e-02 1.0912e-01 2.9107e-02 8.7566e-02 4.8363e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.4412e+00 1.4580e+00 5.5749e+00 1.0052e+00 8.0859e-02 1.1026e-01 2.9408e-02 8.8233e-02 4.8396e-01 3.5000e-01
