# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7099e+00 1.8269e+00 1.2415e+01 2.1677e+00 1.3853e-01 3.0311e-02 1.1213e-02 3.0853e-02 7.4139e-01 4.5000e-01
7.3684e-04 7.9114e-04 1.9206e+00 2.0816e+00 1.1105e+01 2.4665e+00 1.3288e-01 3.8418e-02 1.3907e-02 3.8045e-02 6.6864e-01 4.5000e-01
9.7368e-04 1.0685e-03 1.9986e+00 2.1825e+00 1.0143e+01 2.5163e+00 1.2793e-01 4.5269e-02 1.6167e-02 4.3961e-02 6.2999e-01 4.5000e-01
1.2105e-03 1.3571e-03 2.0148e+00 2.2075e+00 9.4187e+00 2.4616e+00 1.2372e-01 5.1120e-02 1.8098e-02 4.8933e-02 6.0639e-01 4.5000e-01
1.4474e-03 1.6569e-03 2.0022e+00 2.1949e+00 8.8560e+00 2.3680e+00 1.2016e-01 5.6176e-02 1.9770e-02 5.3180e-02 5.9069e-01 4.5000e-01
1.6842e-03 1.9679e-03 1.9763e+00 2.1640e+00 8.4073e+00 2.2638e+00 1.1715e-01 6.0594e-02 2.1235e-02 5.6858e-02 5.7959e-01 4.5000e-01
1.9211e-03 2.2901e-03 1.9447e+00 2.1244e+00 8.0411e+00 2.1610e+00 1.1456e-01 6.4495e-02 2.2532e-02 6.0080e-02 5.7140e-01 4.5000e-01
2.1579e-03 2.6235e-03 1.9110e+00 2.0813e+00 7.7364e+00 2.0640e+00 1.1233e-01 6.7973e-02 2.3691e-02 6.2928e-02 5.6516e-01 4.5000e-01
2.3947e-03 2.9682e-03 1.8773e+00 2.0373e+00 7.4788e+00 1.9746e+00 1.1038e-01 7.1097e-02 2.4734e-02 6.5467e-02 5.6029e-01 4.5000e-01
2.6316e-03 3.3241e-03 1.8444e+00 1.9939e+00 7.2579e+00 1.8927e+00 1.0867e-01 7.3921e-02 2.5678e-02 6.7744e-02 5.5641e-01 4.5000e-01
2.8684e-03 3.6912e-03 1.8128e+00 1.9519e+00 7.0665e+00 1.8181e+00 1.0716e-01 7.6489e-02 2.6537e-02 6.9797e-02 5.5328e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.7827e+00 1.9117e+00 6.8989e+00 1.7501e+00 1.0580e-01 7.8835e-02 2.7323e-02 7.1658e-02 5.5071e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.7542e+00 1.8733e+00 6.7509e+00 1.6880e+00 1.0459e-01 8.0987e-02 2.8044e-02 7.3350e-02 5.4858e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.7272e+00 1.8369e+00 6.6193e+00 1.6313e+00 1.0349e-01 8.2968e-02 2.8709e-02 7.4893e-02 5.4682e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.7017e+00 1.8024e+00 6.5015e+00 1.5792e+00 1.0250e-01 8.4797e-02 2.9322e-02 7.6306e-02 5.4533e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.6777e+00 1.7697e+00 6.3955e+00 1.5314e+00 1.0159e-01 8.6490e-02 2.9890e-02 7.7601e-02 5.4408e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.6550e+00 1.7387e+00 6.2997e+00 1.4873e+00 1.0076e-01 8.8060e-02 3.0416e-02 7.8791e-02 5.4303e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.6335e+00 1.7094e+00 6.2127e+00 1.4465e+00 9.9995e-02 8.9519e-02 3.0906e-02 7.9886e-02 5.4213e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.6131e+00 1.6816e+00 6.1334e+00 1.4087e+00 9.9288e-02 9.0878e-02 3.1362e-02 8.0895e-02 5.4138e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.5939e+00 1.6553e+00 6.0609e+00 1.3737e+00 9.8634e-02 9.2144e-02 3.1786e-02 8.1826e-02 5.4074e-01 4.5000e-01
