# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7110e+00 1.8119e+00 1.5229e+01 2.9108e+00 1.8451e-01 2.2861e-02 1.3774e-02 2.3208e-02 9.9428e-01 4.5000e-01
7.3684e-04 7.9114e-04 2.0489e+00 2.2061e+00 1.3740e+01 3.7541e+00 1.8439e-01 2.9257e-02 1.7042e-02 2.9136e-02 8.9422e-01 4.5000e-01
9.7368e-04 1.0685e-03 2.2271e+00 2.4250e+00 1.2536e+01 4.1663e+00 1.8339e-01 3.5123e-02 1.9946e-02 3.4382e-02 8.4001e-01 4.5000e-01
1.2105e-03 1.3571e-03 2.3071e+00 2.5295e+00 1.1566e+01 4.2931e+00 1.8185e-01 4.0500e-02 2.2571e-02 3.9057e-02 8.0659e-01 4.5000e-01
1.4474e-03 1.6569e-03 2.3297e+00 2.5636e+00 1.0785e+01 4.2569e+00 1.8004e-01 4.5392e-02 2.4947e-02 4.3217e-02 7.8430e-01 4.5000e-01
1.6842e-03 1.9679e-03 2.3204e+00 2.5566e+00 1.0151e+01 4.1383e+00 1.7813e-01 4.9815e-02 2.7096e-02 4.6914e-02 7.6858e-01 4.5000e-01
1.9211e-03 2.2901e-03 2.2941e+00 2.5265e+00 9.6312e+00 3.9841e+00 1.7623e-01 5.3805e-02 2.9039e-02 5.0201e-02 7.5701e-01 4.5000e-01
2.1579e-03 2.6235e-03 2.2593e+00 2.4843e+00 9.1997e+00 3.8191e+00 1.7438e-01 5.7407e-02 3.0798e-02 5.3131e-02 7.4819e-01 4.5000e-01
2.3947e-03 2.9682e-03 2.2209e+00 2.4363e+00 8.8373e+00 3.6561e+00 1.7261e-01 6.0663e-02 3.2395e-02 5.5750e-02 7.4127e-01 4.5000e-01
2.6316e-03 3.3241e-03 2.1814e+00 2.3861e+00 8.5293e+00 3.5009e+00 1.7093e-01 6.3615e-02 3.3847e-02 5.8101e-02 7.3571e-01 4.5000e-01
2.8684e-03 3.6912e-03 2.1424e+00 2.3359e+00 8.2648e+00 3.3559e+00 1.6933e-01 6.6300e-02 3.5173e-02 6.0217e-02 7.3114e-01 4.5000e-01
3.1053e-03 4.0695e-03 2.1046e+00 2.2868e+00 8.0356e+00 3.2217e+00 1.6781e-01 6.8747e-02 3.6387e-02 6.2127e-02 7.2734e-01 4.5000e-01
3.3421e-03 4.4591e-03 2.0685e+00 2.2394e+00 7.8352e+00 3.0982e+00 1.6638e-01 7.0984e-02 3.7500e-02 6.3857e-02 7.2411e-01 4.5000e-01
3.5789e-03 4.8598e-03 2.0341e+00 2.1942e+00 7.6589e+00 2.9846e+00 1.6500e-01 7.3034e-02 3.8525e-02 6.5426e-02 7.2134e-01 4.5000e-01
3.8158e-03 5.2718e-03 2.0015e+00 2.1511e+00 7.5026e+00 2.8801e+00 1.6369e-01 7.4916e-02 3.9468e-02 6.6853e-02 7.1892e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.9707e+00 2.1102e+00 7.3634e+00 2.7839e+00 1.6244e-01 7.6647e-02 4.0340e-02 6.8153e-02 7.1680e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.9416e+00 2.0716e+00 7.2387e+00 2.6952e+00 1.6123e-01 7.8241e-02 4.1145e-02 6.9337e-02 7.1492e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.9141e+00 2.0349e+00 7.1266e+00 2.6132e+00 1.6007e-01 7.9712e-02 4.1891e-02 7.0418e-02 7.1323e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.8882e+00 2.0003e+00 7.0254e+00 2.5373e+00 1.5895e-01 8.1069e-02 4.2583e-02 7.1404e-02 7.1171e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.8636e+00 1.9674e+00 6.9337e+00 2.4669e+00 1.5787e-01 8.2324e-02 4.3224e-02 7.2305e-02 7.1032e-01 4.5000e-01
