# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2909e-01 9.6868e-01 1.1267e+01 2.4172e-01 1.7711e-02 1.0084e-02 2.7052e-03 2.5579e-02 2.8003e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1647e+00 1.2306e+00 1.0672e+01 3.3292e-01 1.6974e-02 1.2355e-02 3.2450e-03 3.0985e-02 2.4544e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3277e+00 1.4176e+00 1.0164e+01 3.9744e-01 1.6276e-02 1.4288e-02 3.6902e-03 3.5517e-02 2.2545e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4414e+00 1.5514e+00 9.7249e+00 4.4088e-01 1.5624e-02 1.5986e-02 4.0731e-03 3.9466e-02 2.1221e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5206e+00 1.6468e+00 9.3423e+00 4.6866e-01 1.5019e-02 1.7507e-02 4.4107e-03 4.2985e-02 2.0269e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5753e+00 1.7141e+00 9.0057e+00 4.8508e-01 1.4462e-02 1.8884e-02 4.7131e-03 4.6168e-02 1.9546e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6125e+00 1.7606e+00 8.7072e+00 4.9339e-01 1.3951e-02 2.0143e-02 4.9870e-03 4.9077e-02 1.8975e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6368e+00 1.7916e+00 8.4408e+00 4.9594e-01 1.3481e-02 2.1302e-02 5.2373e-03 5.1756e-02 1.8511e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6517e+00 1.8108e+00 8.2014e+00 4.9443e-01 1.3051e-02 2.2374e-02 5.4677e-03 5.4238e-02 1.8125e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6595e+00 1.8210e+00 7.9852e+00 4.9011e-01 1.2656e-02 2.3370e-02 5.6808e-03 5.6549e-02 1.7798e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6620e+00 1.8245e+00 7.7889e+00 4.8384e-01 1.2293e-02 2.4300e-02 5.8788e-03 5.8709e-02 1.7517e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6605e+00 1.8227e+00 7.6099e+00 4.7628e-01 1.1960e-02 2.5170e-02 6.0636e-03 6.0734e-02 1.7273e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6561e+00 1.8169e+00 7.4461e+00 4.6788e-01 1.1653e-02 2.5987e-02 6.2365e-03 6.2637e-02 1.7060e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6494e+00 1.8080e+00 7.2955e+00 4.5898e-01 1.1370e-02 2.6755e-02 6.3989e-03 6.4430e-02 1.6871e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6411e+00 1.7969e+00 7.1566e+00 4.4982e-01 1.1109e-02 2.7480e-02 6.5518e-03 6.6122e-02 1.6703e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6314e+00 1.7839e+00 7.0283e+00 4.4057e-01 1.0868e-02 2.8165e-02 6.6960e-03 6.7721e-02 1.6553e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6209e+00 1.7696e+00 6.9092e+00 4.3136e-01 1.0644e-02 2.8813e-02 6.8322e-03 6.9236e-02 1.6418e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6097e+00 1.7544e+00 6.7985e+00 4.2227e-01 1.0436e-02 2.9427e-02 6.9612e-03 7.0671e-02 1.6296e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.5981e+00 1.7384e+00 6.6953e+00 4.1336e-01 1.0243e-02 3.0010e-02 7.0836e-03 7.2033e-02 1.6186e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.5861e+00 1.7220e+00 6.5990e+00 4.0468e-01 1.0063e-02 3.0564e-02 7.1997e-03 7.3327e-02 1.6085e-01 9.0000e-01
