# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.2061e+00 2.3883e+00 1.2926e+01 4.1166e+00 1.8891e-01 3.5354e-02 1.5861e-02 3.3038e-02 8.4582e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.3289e+00 2.5519e+00 1.1200e+01 4.2071e+00 1.8226e-01 4.5619e-02 1.9998e-02 4.1215e-02 7.7565e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.3177e+00 2.5485e+00 1.0055e+01 3.9822e+00 1.7695e-01 5.4010e-02 2.3393e-02 4.7698e-02 7.4132e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.2659e+00 2.4891e+00 9.2542e+00 3.7059e+00 1.7278e-01 6.0926e-02 2.6214e-02 5.2935e-02 7.2180e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.2043e+00 2.4135e+00 8.6661e+00 3.4479e+00 1.6948e-01 6.6724e-02 2.8599e-02 5.7255e-02 7.0959e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.1433e+00 2.3361e+00 8.2158e+00 3.2223e+00 1.6681e-01 7.1664e-02 3.0646e-02 6.0882e-02 7.0146e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.0862e+00 2.2622e+00 7.8595e+00 3.0281e+00 1.6460e-01 7.5934e-02 3.2425e-02 6.3972e-02 6.9579e-01 3.5000e-01
2.1579e-03 2.6235e-03 2.0338e+00 2.1936e+00 7.5704e+00 2.8611e+00 1.6275e-01 7.9667e-02 3.3989e-02 6.6636e-02 6.9171e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.9861e+00 2.1304e+00 7.3310e+00 2.7165e+00 1.6117e-01 8.2963e-02 3.5376e-02 6.8953e-02 6.8871e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.9426e+00 2.0726e+00 7.1295e+00 2.5906e+00 1.5980e-01 8.5896e-02 3.6614e-02 7.0985e-02 6.8647e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.9030e+00 2.0195e+00 6.9575e+00 2.4799e+00 1.5860e-01 8.8521e-02 3.7725e-02 7.2777e-02 6.8478e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.8668e+00 1.9709e+00 6.8091e+00 2.3821e+00 1.5753e-01 9.0885e-02 3.8728e-02 7.4364e-02 6.8350e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.8337e+00 1.9261e+00 6.6799e+00 2.2949e+00 1.5658e-01 9.3022e-02 3.9637e-02 7.5777e-02 6.8253e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.8031e+00 1.8849e+00 6.5664e+00 2.2167e+00 1.5572e-01 9.4960e-02 4.0464e-02 7.7037e-02 6.8180e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.7750e+00 1.8467e+00 6.4662e+00 2.1463e+00 1.5493e-01 9.6725e-02 4.1217e-02 7.8163e-02 6.8125e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.7489e+00 1.8114e+00 6.3772e+00 2.0824e+00 1.5421e-01 9.8334e-02 4.1905e-02 7.9173e-02 6.8086e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.7246e+00 1.7785e+00 6.2977e+00 2.0243e+00 1.5355e-01 9.9806e-02 4.2535e-02 8.0078e-02 6.8058e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.7021e+00 1.7479e+00 6.2263e+00 1.9711e+00 1.5293e-01 1.0115e-01 4.3113e-02 8.0891e-02 6.8040e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.6810e+00 1.7193e+00 6.1622e+00 1.9223e+00 1.5235e-01 1.0239e-01 4.3644e-02 8.1619e-02 6.8030e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.6613e+00 1.6926e+00 6.1043e+00 1.8774e+00 1.5181e-01 1.0352e-01 4.4131e-02 8.2273e-02 6.8027e-01 3.5000e-01
