# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9310e-01 9.3009e-01 1.1152e+01 1.4234e-01 7.6572e-03 7.0855e-03 1.6152e-03 2.5392e-02 1.7846e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1251e+00 1.1872e+00 1.0592e+01 1.9684e-01 7.2665e-03 8.6506e-03 1.9341e-03 3.0742e-02 1.5551e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2882e+00 1.3734e+00 1.0111e+01 2.3586e-01 6.9057e-03 9.9741e-03 2.1956e-03 3.5226e-02 1.4213e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4038e+00 1.5089e+00 9.6935e+00 2.6250e-01 6.5754e-03 1.1132e-02 2.4195e-03 3.9134e-02 1.3320e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4859e+00 1.6074e+00 9.3273e+00 2.7984e-01 6.2746e-03 1.2165e-02 2.6161e-03 4.2620e-02 1.2674e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5440e+00 1.6784e+00 9.0035e+00 2.9037e-01 6.0013e-03 1.3099e-02 2.7916e-03 4.5777e-02 1.2181e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5845e+00 1.7288e+00 8.7150e+00 2.9598e-01 5.7533e-03 1.3952e-02 2.9502e-03 4.8665e-02 1.1789e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6121e+00 1.7636e+00 8.4563e+00 2.9806e-01 5.5282e-03 1.4736e-02 3.0949e-03 5.1330e-02 1.1470e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6299e+00 1.7865e+00 8.2230e+00 2.9763e-01 5.3236e-03 1.5461e-02 3.2279e-03 5.3802e-02 1.1203e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6405e+00 1.8003e+00 8.0114e+00 2.9543e-01 5.1375e-03 1.6136e-02 3.3508e-03 5.6108e-02 1.0977e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6456e+00 1.8069e+00 7.8187e+00 2.9199e-01 4.9679e-03 1.6765e-02 3.4649e-03 5.8265e-02 1.0782e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6465e+00 1.8081e+00 7.6424e+00 2.8771e-01 4.8131e-03 1.7354e-02 3.5714e-03 6.0291e-02 1.0613e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6441e+00 1.8050e+00 7.4805e+00 2.8287e-01 4.6714e-03 1.7908e-02 3.6711e-03 6.2198e-02 1.0465e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6393e+00 1.7986e+00 7.3313e+00 2.7769e-01 4.5416e-03 1.8430e-02 3.7647e-03 6.3998e-02 1.0334e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6325e+00 1.7896e+00 7.1935e+00 2.7230e-01 4.4223e-03 1.8922e-02 3.8528e-03 6.5698e-02 1.0217e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6244e+00 1.7786e+00 7.0657e+00 2.6684e-01 4.3126e-03 1.9387e-02 3.9359e-03 6.7309e-02 1.0113e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6152e+00 1.7661e+00 6.9470e+00 2.6136e-01 4.2113e-03 1.9829e-02 4.0145e-03 6.8835e-02 1.0019e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6051e+00 1.7524e+00 6.8363e+00 2.5594e-01 4.1178e-03 2.0247e-02 4.0890e-03 7.0284e-02 9.9338e-02 9.5000e-01
4.7632e-03 7.0319e-03 1.5945e+00 1.7378e+00 6.7331e+00 2.5062e-01 4.0312e-03 2.0645e-02 4.1597e-03 7.1661e-02 9.8570e-02 9.5000e-01
5.0000e-03 7.5000e-03 1.5835e+00 1.7227e+00 6.6364e+00 2.4541e-01 3.9510e-03 2.1023e-02 4.2269e-03 7.2971e-02 9.7871e-02 9.5000e-01
