# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9308e-01 9.2994e-01 1.1196e+01 1.6929e-01 9.5102e-03 6.8884e-03 2.1145e-03 2.5253e-02 2.1226e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1259e+00 1.1879e+00 1.0634e+01 2.3661e-01 9.2024e-03 8.4381e-03 2.5308e-03 3.0576e-02 1.8665e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2899e+00 1.3751e+00 1.0151e+01 2.8610e-01 8.9013e-03 9.7606e-03 2.8736e-03 3.5038e-02 1.7195e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4063e+00 1.5115e+00 9.7309e+00 3.2092e-01 8.6119e-03 1.0927e-02 3.1686e-03 3.8929e-02 1.6226e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4891e+00 1.6106e+00 9.3624e+00 3.4443e-01 8.3372e-03 1.1975e-02 3.4292e-03 4.2401e-02 1.5533e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5477e+00 1.6822e+00 9.0363e+00 3.5948e-01 8.0783e-03 1.2927e-02 3.6632e-03 4.5546e-02 1.5008e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5886e+00 1.7331e+00 8.7457e+00 3.6829e-01 7.8359e-03 1.3801e-02 3.8759e-03 4.8425e-02 1.4594e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6164e+00 1.7682e+00 8.4850e+00 3.7252e-01 7.6095e-03 1.4608e-02 4.0708e-03 5.1081e-02 1.4258e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6345e+00 1.7914e+00 8.2499e+00 3.7343e-01 7.3986e-03 1.5357e-02 4.2506e-03 5.3546e-02 1.3978e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6452e+00 1.8053e+00 8.0367e+00 3.7193e-01 7.2023e-03 1.6055e-02 4.4175e-03 5.5845e-02 1.3741e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6503e+00 1.8120e+00 7.8424e+00 3.6871e-01 7.0198e-03 1.6707e-02 4.5730e-03 5.7997e-02 1.3538e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6512e+00 1.8133e+00 7.6647e+00 3.6427e-01 6.8500e-03 1.7319e-02 4.7184e-03 6.0018e-02 1.3361e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6488e+00 1.8102e+00 7.5016e+00 3.5899e-01 6.6920e-03 1.7895e-02 4.8549e-03 6.1921e-02 1.3205e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6440e+00 1.8037e+00 7.3513e+00 3.5315e-01 6.5449e-03 1.8438e-02 4.9833e-03 6.3717e-02 1.3067e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6372e+00 1.7947e+00 7.2124e+00 3.4696e-01 6.4078e-03 1.8951e-02 5.1044e-03 6.5414e-02 1.2944e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6290e+00 1.7836e+00 7.0836e+00 3.4056e-01 6.2799e-03 1.9436e-02 5.2188e-03 6.7021e-02 1.2834e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6197e+00 1.7710e+00 6.9640e+00 3.3407e-01 6.1605e-03 1.9896e-02 5.3271e-03 6.8545e-02 1.2734e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6096e+00 1.7572e+00 6.8526e+00 3.2758e-01 6.0488e-03 2.0332e-02 5.4299e-03 6.9992e-02 1.2644e-01 9.5000e-01
4.7632e-03 7.0319e-03 1.5989e+00 1.7426e+00 6.7486e+00 3.2115e-01 5.9443e-03 2.0746e-02 5.5274e-03 7.1366e-02 1.2562e-01 9.5000e-01
5.0000e-03 7.5000e-03 1.5878e+00 1.7273e+00 6.6513e+00 3.1481e-01 5.8464e-03 2.1141e-02 5.6202e-03 7.2674e-02 1.2487e-01 9.5000e-01
