# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0576e+00 1.1051e+00 1.2400e+01 7.0972e-01 6.8583e-02 1.4980e-02 8.6129e-03 2.4098e-02 6.3447e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3187e+00 1.3970e+00 1.1658e+01 9.9114e-01 6.8685e-02 1.8533e-02 1.0359e-02 2.9310e-02 5.6994e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4954e+00 1.6011e+00 1.1029e+01 1.1961e+00 6.8582e-02 2.1643e-02 1.1821e-02 3.3721e-02 5.3485e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6150e+00 1.7431e+00 1.0489e+01 1.3379e+00 6.8319e-02 2.4444e-02 1.3100e-02 3.7593e-02 5.1293e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6951e+00 1.8406e+00 1.0021e+01 1.4310e+00 6.7937e-02 2.7006e-02 1.4248e-02 4.1063e-02 4.9802e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7476e+00 1.9059e+00 9.6125e+00 1.4880e+00 6.7467e-02 2.9369e-02 1.5293e-02 4.4214e-02 4.8723e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7804e+00 1.9476e+00 9.2530e+00 1.5186e+00 6.6935e-02 3.1561e-02 1.6254e-02 4.7100e-02 4.7905e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.7992e+00 1.9721e+00 8.9346e+00 1.5300e+00 6.6360e-02 3.3602e-02 1.7145e-02 4.9761e-02 4.7263e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.8080e+00 1.9838e+00 8.6508e+00 1.5279e+00 6.5757e-02 3.5508e-02 1.7974e-02 5.2226e-02 4.6743e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.8094e+00 1.9861e+00 8.3966e+00 1.5162e+00 6.5139e-02 3.7292e-02 1.8748e-02 5.4519e-02 4.6311e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.8055e+00 1.9815e+00 8.1677e+00 1.4978e+00 6.4513e-02 3.8965e-02 1.9474e-02 5.6659e-02 4.5946e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.7978e+00 1.9717e+00 7.9607e+00 1.4749e+00 6.3887e-02 4.0536e-02 2.0155e-02 5.8660e-02 4.5630e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7874e+00 1.9582e+00 7.7726e+00 1.4490e+00 6.3264e-02 4.2015e-02 2.0797e-02 6.0536e-02 4.5355e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7750e+00 1.9419e+00 7.6011e+00 1.4213e+00 6.2650e-02 4.3407e-02 2.1401e-02 6.2298e-02 4.5110e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7613e+00 1.9236e+00 7.4441e+00 1.3926e+00 6.2045e-02 4.4720e-02 2.1972e-02 6.3956e-02 4.4891e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.7466e+00 1.9041e+00 7.3000e+00 1.3635e+00 6.1452e-02 4.5960e-02 2.2512e-02 6.5517e-02 4.4693e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.7314e+00 1.8836e+00 7.1673e+00 1.3344e+00 6.0872e-02 4.7131e-02 2.3022e-02 6.6989e-02 4.4512e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.7158e+00 1.8626e+00 7.0447e+00 1.3056e+00 6.0306e-02 4.8238e-02 2.3506e-02 6.8378e-02 4.4346e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.7001e+00 1.8412e+00 6.9313e+00 1.2773e+00 5.9753e-02 4.9286e-02 2.3965e-02 6.9691e-02 4.4192e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6844e+00 1.8198e+00 6.8260e+00 1.2497e+00 5.9215e-02 5.0278e-02 2.4400e-02 7.0933e-02 4.4049e-01 7.5000e-01
