# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9315e-01 9.3007e-01 1.1175e+01 1.5725e-01 8.6867e-03 6.9757e-03 1.8719e-03 2.5319e-02 1.9712e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1256e+00 1.1876e+00 1.0614e+01 2.1869e-01 8.3331e-03 8.5334e-03 2.2413e-03 3.0655e-02 1.7261e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2892e+00 1.3744e+00 1.0132e+01 2.6331e-01 7.9970e-03 9.8574e-03 2.5450e-03 3.5128e-02 1.5843e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4052e+00 1.5103e+00 9.7129e+00 2.9427e-01 7.6817e-03 1.1021e-02 2.8058e-03 3.9028e-02 1.4903e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4876e+00 1.6092e+00 9.3454e+00 3.1483e-01 7.3883e-03 1.2063e-02 3.0356e-03 4.2507e-02 1.4226e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5460e+00 1.6804e+00 9.0203e+00 3.2768e-01 7.1168e-03 1.3008e-02 3.2414e-03 4.5658e-02 1.3711e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5867e+00 1.7311e+00 8.7307e+00 3.3490e-01 6.8664e-03 1.3873e-02 3.4280e-03 4.8542e-02 1.3303e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6143e+00 1.7660e+00 8.4709e+00 3.3804e-01 6.6358e-03 1.4670e-02 3.5986e-03 5.1203e-02 1.2971e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6323e+00 1.7890e+00 8.2366e+00 3.3823e-01 6.4236e-03 1.5408e-02 3.7557e-03 5.3671e-02 1.2694e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6430e+00 1.8029e+00 8.0241e+00 3.3633e-01 6.2282e-03 1.6095e-02 3.9012e-03 5.5974e-02 1.2460e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6480e+00 1.8096e+00 7.8306e+00 3.3293e-01 6.0483e-03 1.6737e-02 4.0366e-03 5.8129e-02 1.2258e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6489e+00 1.8107e+00 7.6535e+00 3.2850e-01 5.8825e-03 1.7339e-02 4.1631e-03 6.0152e-02 1.2083e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6465e+00 1.8076e+00 7.4910e+00 3.2338e-01 5.7296e-03 1.7905e-02 4.2816e-03 6.2057e-02 1.1928e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6417e+00 1.8012e+00 7.3412e+00 3.1780e-01 5.5882e-03 1.8438e-02 4.3930e-03 6.3854e-02 1.1792e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6349e+00 1.7922e+00 7.2028e+00 3.1194e-01 5.4574e-03 1.8941e-02 4.4979e-03 6.5554e-02 1.1670e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6267e+00 1.7811e+00 7.0746e+00 3.0594e-01 5.3362e-03 1.9417e-02 4.5970e-03 6.7162e-02 1.1561e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6175e+00 1.7685e+00 6.9554e+00 2.9990e-01 5.2237e-03 1.9869e-02 4.6908e-03 6.8688e-02 1.1463e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6074e+00 1.7548e+00 6.8443e+00 2.9388e-01 5.1192e-03 2.0297e-02 4.7797e-03 7.0135e-02 1.1374e-01 9.5000e-01
4.7632e-03 7.0319e-03 1.5967e+00 1.7402e+00 6.7407e+00 2.8794e-01 5.0218e-03 2.0703e-02 4.8641e-03 7.1511e-02 1.1294e-01 9.5000e-01
5.0000e-03 7.5000e-03 1.5857e+00 1.7250e+00 6.6437e+00 2.8212e-01 4.9311e-03 2.1090e-02 4.9443e-03 7.2820e-02 1.1220e-01 9.5000e-01
