# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.3120e+00 2.4822e+00 1.6071e+01 5.5420e+00 2.3074e-01 2.6817e-02 1.6225e-02 2.4912e-02 1.0368e+00 3.5000e-01
7.3684e-04 7.9114e-04 2.6202e+00 2.8648e+00 1.3828e+01 6.4018e+00 2.2776e-01 3.5724e-02 2.0803e-02 3.2440e-02 9.3247e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.6899e+00 2.9675e+00 1.2217e+01 6.3710e+00 2.2427e-01 4.3741e-02 2.4865e-02 3.8908e-02 8.8049e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.6598e+00 2.9423e+00 1.1074e+01 6.0225e+00 2.2100e-01 5.0657e-02 2.8375e-02 4.4303e-02 8.5131e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.5956e+00 2.8689e+00 1.0243e+01 5.6144e+00 2.1814e-01 5.6548e-02 3.1384e-02 4.8784e-02 8.3335e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.5234e+00 2.7813e+00 9.6191e+00 5.2309e+00 2.1566e-01 6.1581e-02 3.3974e-02 5.2534e-02 8.2149e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.4528e+00 2.6931e+00 9.1355e+00 4.8925e+00 2.1350e-01 6.5914e-02 3.6220e-02 5.5703e-02 8.1323e-01 3.5000e-01
2.1579e-03 2.6235e-03 2.3870e+00 2.6094e+00 8.7508e+00 4.5993e+00 2.1160e-01 6.9675e-02 3.8183e-02 5.8407e-02 8.0722e-01 3.5000e-01
2.3947e-03 2.9682e-03 2.3268e+00 2.5318e+00 8.4380e+00 4.3459e+00 2.0990e-01 7.2966e-02 3.9912e-02 6.0730e-02 8.0271e-01 3.5000e-01
2.6316e-03 3.3241e-03 2.2721e+00 2.4606e+00 8.1793e+00 4.1260e+00 2.0835e-01 7.5863e-02 4.1443e-02 6.2740e-02 7.9924e-01 3.5000e-01
2.8684e-03 3.6912e-03 2.2224e+00 2.3956e+00 7.9623e+00 3.9340e+00 2.0693e-01 7.8428e-02 4.2806e-02 6.4486e-02 7.9651e-01 3.5000e-01
3.1053e-03 4.0695e-03 2.1772e+00 2.3362e+00 7.7780e+00 3.7653e+00 2.0561e-01 8.0707e-02 4.4025e-02 6.6008e-02 7.9432e-01 3.5000e-01
3.3421e-03 4.4591e-03 2.1360e+00 2.2817e+00 7.6201e+00 3.6159e+00 2.0437e-01 8.2740e-02 4.5118e-02 6.7337e-02 7.9254e-01 3.5000e-01
3.5789e-03 4.8598e-03 2.0983e+00 2.2318e+00 7.4838e+00 3.4829e+00 2.0320e-01 8.4558e-02 4.6100e-02 6.8500e-02 7.9108e-01 3.5000e-01
3.8158e-03 5.2718e-03 2.0637e+00 2.1860e+00 7.3654e+00 3.3637e+00 2.0208e-01 8.6184e-02 4.6985e-02 6.9515e-02 7.8985e-01 3.5000e-01
4.0526e-03 5.6950e-03 2.0318e+00 2.1437e+00 7.2620e+00 3.2563e+00 2.0100e-01 8.7643e-02 4.7783e-02 7.0402e-02 7.8882e-01 3.5000e-01
4.2895e-03 6.1294e-03 2.0023e+00 2.1046e+00 7.1714e+00 3.1590e+00 1.9996e-01 8.8951e-02 4.8503e-02 7.1174e-02 7.8794e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.9750e+00 2.0683e+00 7.0917e+00 3.0705e+00 1.9894e-01 9.0124e-02 4.9152e-02 7.1843e-02 7.8718e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.9496e+00 2.0347e+00 7.0216e+00 2.9896e+00 1.9794e-01 9.1174e-02 4.9738e-02 7.2421e-02 7.8652e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.9260e+00 2.0033e+00 6.9597e+00 2.9153e+00 1.9697e-01 9.2112e-02 5.0266e-02 7.2915e-02 7.8593e-01 3.5000e-01
