# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3191e+00 1.4052e+00 1.0360e+01 4.2294e-01 2.6286e-02 3.3401e-02 3.2654e-03 3.4541e-02 2.4308e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.5030e+00 1.6226e+00 9.5764e+00 4.8602e-01 2.3107e-02 3.9836e-02 3.8829e-03 4.1317e-02 2.1516e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.5965e+00 1.7375e+00 8.9812e+00 5.0779e-01 2.0768e-02 4.4926e-02 4.3701e-03 4.6755e-02 1.9924e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.6427e+00 1.7962e+00 8.5110e+00 5.0959e-01 1.8987e-02 4.9143e-02 4.7728e-03 5.1307e-02 1.8884e-01 5.5000e-01
1.4474e-03 1.6569e-03 1.6626e+00 1.8223e+00 8.1283e+00 5.0172e-01 1.7590e-02 5.2746e-02 5.1158e-03 5.5222e-02 1.8149e-01 5.5000e-01
1.6842e-03 1.9679e-03 1.6673e+00 1.8288e+00 7.8097e+00 4.8930e-01 1.6468e-02 5.5889e-02 5.4141e-03 5.8650e-02 1.7602e-01 5.5000e-01
1.9211e-03 2.2901e-03 1.6627e+00 1.8232e+00 7.5395e+00 4.7494e-01 1.5549e-02 5.8677e-02 5.6775e-03 6.1690e-02 1.7178e-01 5.5000e-01
2.1579e-03 2.6235e-03 1.6527e+00 1.8100e+00 7.3070e+00 4.6000e-01 1.4783e-02 6.1178e-02 5.9129e-03 6.4415e-02 1.6842e-01 5.5000e-01
2.3947e-03 2.9682e-03 1.6392e+00 1.7921e+00 7.1045e+00 4.4521e-01 1.4137e-02 6.3444e-02 6.1252e-03 6.6875e-02 1.6568e-01 5.5000e-01
2.6316e-03 3.3241e-03 1.6238e+00 1.7714e+00 6.9264e+00 4.3092e-01 1.3585e-02 6.5513e-02 6.3181e-03 6.9112e-02 1.6343e-01 5.5000e-01
2.8684e-03 3.6912e-03 1.6073e+00 1.7489e+00 6.7682e+00 4.1732e-01 1.3109e-02 6.7412e-02 6.4944e-03 7.1154e-02 1.6154e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.5902e+00 1.7256e+00 6.6269e+00 4.0448e-01 1.2695e-02 6.9166e-02 6.6565e-03 7.3028e-02 1.5995e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.5730e+00 1.7019e+00 6.4997e+00 3.9241e-01 1.2331e-02 7.0792e-02 6.8058e-03 7.4752e-02 1.5859e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.5559e+00 1.6783e+00 6.3846e+00 3.8109e-01 1.2011e-02 7.2304e-02 6.9446e-03 7.6345e-02 1.5743e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.5390e+00 1.6549e+00 6.2801e+00 3.7050e-01 1.1726e-02 7.3715e-02 7.0732e-03 7.7818e-02 1.5643e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.5224e+00 1.6319e+00 6.1846e+00 3.6058e-01 1.1472e-02 7.5035e-02 7.1930e-03 7.9185e-02 1.5557e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.5063e+00 1.6095e+00 6.0971e+00 3.5128e-01 1.1244e-02 7.6272e-02 7.3049e-03 8.0455e-02 1.5481e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.4907e+00 1.5876e+00 6.0167e+00 3.4258e-01 1.1039e-02 7.7434e-02 7.4095e-03 8.1637e-02 1.5416e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.4755e+00 1.5665e+00 5.9425e+00 3.3441e-01 1.0854e-02 7.8527e-02 7.5075e-03 8.2738e-02 1.5359e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.4609e+00 1.5459e+00 5.8739e+00 3.2674e-01 1.0686e-02 7.9556e-02 7.5995e-03 8.3765e-02 1.5310e-01 5.5000e-01
