# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1159e+00 1.1672e+00 1.2805e+01 8.8482e-01 8.5370e-02 1.6365e-02 9.7522e-03 2.3727e-02 7.1056e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3867e+00 1.4710e+00 1.2000e+01 1.2290e+00 8.5648e-02 2.0295e-02 1.1755e-02 2.8919e-02 6.3913e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5675e+00 1.6807e+00 1.1319e+01 1.4753e+00 8.5650e-02 2.3749e-02 1.3440e-02 3.3331e-02 6.0039e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6878e+00 1.8242e+00 1.0737e+01 1.6416e+00 8.5436e-02 2.6872e-02 1.4920e-02 3.7216e-02 5.7627e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7666e+00 1.9207e+00 1.0234e+01 1.7473e+00 8.5058e-02 2.9734e-02 1.6252e-02 4.0703e-02 5.5989e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.8165e+00 1.9833e+00 9.7977e+00 1.8084e+00 8.4557e-02 3.2378e-02 1.7468e-02 4.3873e-02 5.4806e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.8462e+00 2.0214e+00 9.4152e+00 1.8375e+00 8.3967e-02 3.4832e-02 1.8588e-02 4.6777e-02 5.3911e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.8615e+00 2.0418e+00 9.0778e+00 1.8439e+00 8.3315e-02 3.7117e-02 1.9625e-02 4.9454e-02 5.3209e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.8668e+00 2.0493e+00 8.7784e+00 1.8345e+00 8.2621e-02 3.9250e-02 2.0592e-02 5.1932e-02 5.2641e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.8648e+00 2.0473e+00 8.5113e+00 1.8142e+00 8.1901e-02 4.1244e-02 2.1494e-02 5.4234e-02 5.2171e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.8577e+00 2.0386e+00 8.2718e+00 1.7867e+00 8.1167e-02 4.3112e-02 2.2339e-02 5.6377e-02 5.1772e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.8470e+00 2.0249e+00 8.0559e+00 1.7545e+00 8.0427e-02 4.4865e-02 2.3132e-02 5.8379e-02 5.1429e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.8338e+00 2.0077e+00 7.8606e+00 1.7193e+00 7.9688e-02 4.6510e-02 2.3877e-02 6.0252e-02 5.1129e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.8188e+00 1.9881e+00 7.6830e+00 1.6826e+00 7.8956e-02 4.8058e-02 2.4579e-02 6.2006e-02 5.0862e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.8028e+00 1.9668e+00 7.5211e+00 1.6452e+00 7.8232e-02 4.9515e-02 2.5241e-02 6.3653e-02 5.0624e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7860e+00 1.9444e+00 7.3729e+00 1.6078e+00 7.7521e-02 5.0888e-02 2.5865e-02 6.5201e-02 5.0408e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.7688e+00 1.9214e+00 7.2368e+00 1.5709e+00 7.6823e-02 5.2182e-02 2.6455e-02 6.6657e-02 5.0211e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.7514e+00 1.8980e+00 7.1116e+00 1.5347e+00 7.6139e-02 5.3404e-02 2.7013e-02 6.8028e-02 5.0030e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.7341e+00 1.8746e+00 6.9959e+00 1.4994e+00 7.5471e-02 5.4557e-02 2.7542e-02 6.9320e-02 4.9862e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.7169e+00 1.8513e+00 6.8888e+00 1.4652e+00 7.4817e-02 5.5648e-02 2.8042e-02 7.0539e-02 4.9705e-01 7.0000e-01
