# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2331e+00 1.3095e+00 1.0304e+01 1.9088e-01 9.0101e-03 3.1146e-02 1.5476e-03 3.3567e-02 1.2554e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.4277e+00 1.5370e+00 9.6016e+00 2.2380e-01 7.6720e-03 3.6756e-02 1.8237e-03 4.0087e-02 1.0979e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.5355e+00 1.6676e+00 9.0530e+00 2.3732e-01 6.7147e-03 4.1171e-02 2.0400e-03 4.5353e-02 1.0066e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.5952e+00 1.7420e+00 8.6102e+00 2.4078e-01 6.0001e-03 4.4831e-02 2.2182e-03 4.9795e-02 9.4624e-02 6.0000e-01
1.4474e-03 1.6569e-03 1.6267e+00 1.7822e+00 8.2435e+00 2.3898e-01 5.4487e-03 4.7965e-02 2.3698e-03 5.3642e-02 9.0311e-02 6.0000e-01
1.6842e-03 1.9679e-03 1.6410e+00 1.8009e+00 7.9338e+00 2.3446e-01 5.0117e-03 5.0709e-02 2.5018e-03 5.7035e-02 8.7068e-02 6.0000e-01
1.9211e-03 2.2901e-03 1.6444e+00 1.8054e+00 7.6681e+00 2.2859e-01 4.6580e-03 5.3152e-02 2.6185e-03 6.0064e-02 8.4538e-02 6.0000e-01
2.1579e-03 2.6235e-03 1.6408e+00 1.8007e+00 7.4372e+00 2.2213e-01 4.3664e-03 5.5353e-02 2.7229e-03 6.2795e-02 8.2511e-02 6.0000e-01
2.3947e-03 2.9682e-03 1.6326e+00 1.7899e+00 7.2343e+00 2.1551e-01 4.1225e-03 5.7355e-02 2.8174e-03 6.5276e-02 8.0854e-02 6.0000e-01
2.6316e-03 3.3241e-03 1.6215e+00 1.7749e+00 7.0545e+00 2.0896e-01 3.9158e-03 5.9191e-02 2.9034e-03 6.7543e-02 7.9477e-02 6.0000e-01
2.8684e-03 3.6912e-03 1.6085e+00 1.7572e+00 6.8939e+00 2.0263e-01 3.7388e-03 6.0884e-02 2.9823e-03 6.9624e-02 7.8317e-02 6.0000e-01
3.1053e-03 4.0695e-03 1.5943e+00 1.7379e+00 6.7496e+00 1.9656e-01 3.5858e-03 6.2454e-02 3.0550e-03 7.1543e-02 7.7331e-02 6.0000e-01
3.3421e-03 4.4591e-03 1.5795e+00 1.7174e+00 6.6190e+00 1.9081e-01 3.4524e-03 6.3914e-02 3.1223e-03 7.3317e-02 7.6485e-02 6.0000e-01
3.5789e-03 4.8598e-03 1.5643e+00 1.6965e+00 6.5004e+00 1.8537e-01 3.3353e-03 6.5278e-02 3.1848e-03 7.4962e-02 7.5754e-02 6.0000e-01
3.8158e-03 5.2718e-03 1.5490e+00 1.6753e+00 6.3922e+00 1.8024e-01 3.2318e-03 6.6556e-02 3.2430e-03 7.6492e-02 7.5118e-02 6.0000e-01
4.0526e-03 5.6950e-03 1.5338e+00 1.6541e+00 6.2930e+00 1.7541e-01 3.1399e-03 6.7755e-02 3.2974e-03 7.7916e-02 7.4564e-02 6.0000e-01
4.2895e-03 6.1294e-03 1.5187e+00 1.6331e+00 6.2018e+00 1.7087e-01 3.0578e-03 6.8884e-02 3.3483e-03 7.9245e-02 7.4078e-02 6.0000e-01
4.5263e-03 6.5751e-03 1.5040e+00 1.6125e+00 6.1177e+00 1.6659e-01 2.9842e-03 6.9947e-02 3.3961e-03 8.0487e-02 7.3651e-02 6.0000e-01
4.7632e-03 7.0319e-03 1.4895e+00 1.5922e+00 6.0399e+00 1.6257e-01 2.9180e-03 7.0951e-02 3.4410e-03 8.1649e-02 7.3275e-02 6.0000e-01
5.0000e-03 7.5000e-03 1.4754e+00 1.5724e+00 5.9677e+00 1.5878e-01 2.8581e-03 7.1900e-02 3.4833e-03 8.2737e-02 7.2943e-02 6.0000e-01
