# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.9354e+00 2.0998e+00 1.0862e+01 2.3928e+00 1.2984e-01 4.3704e-02 1.3176e-02 3.9422e-02 6.3879e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.0023e+00 2.1905e+00 9.5891e+00 2.3725e+00 1.2213e-01 5.4082e-02 1.6171e-02 4.7634e-02 5.9177e-01 3.5000e-01
9.7368e-04 1.0685e-03 1.9873e+00 2.1768e+00 8.7534e+00 2.2448e+00 1.1663e-01 6.2160e-02 1.8532e-02 5.3919e-02 5.6841e-01 3.5000e-01
1.2105e-03 1.3571e-03 1.9479e+00 2.1289e+00 8.1619e+00 2.1057e+00 1.1258e-01 6.8693e-02 2.0462e-02 5.8932e-02 5.5494e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.9025e+00 2.0710e+00 7.7193e+00 1.9779e+00 1.0950e-01 7.4134e-02 2.2083e-02 6.3050e-02 5.4647e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.8573e+00 2.0119e+00 7.3743e+00 1.8656e+00 1.0707e-01 7.8767e-02 2.3471e-02 6.6508e-02 5.4085e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.8144e+00 1.9551e+00 7.0970e+00 1.7678e+00 1.0512e-01 8.2780e-02 2.4679e-02 6.9459e-02 5.3698e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.7746e+00 1.9018e+00 6.8688e+00 1.6825e+00 1.0352e-01 8.6301e-02 2.5742e-02 7.2010e-02 5.3426e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.7379e+00 1.8522e+00 6.6773e+00 1.6078e+00 1.0219e-01 8.9422e-02 2.6686e-02 7.4237e-02 5.3233e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.7041e+00 1.8063e+00 6.5143e+00 1.5419e+00 1.0106e-01 9.2213e-02 2.7530e-02 7.6198e-02 5.3096e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.6730e+00 1.7638e+00 6.3737e+00 1.4834e+00 1.0010e-01 9.4724e-02 2.8290e-02 7.7934e-02 5.3000e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.6443e+00 1.7245e+00 6.2513e+00 1.4312e+00 9.9271e-02 9.6997e-02 2.8977e-02 7.9479e-02 5.2935e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.6177e+00 1.6881e+00 6.1437e+00 1.3842e+00 9.8547e-02 9.9063e-02 2.9602e-02 8.0861e-02 5.2893e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.5931e+00 1.6543e+00 6.0484e+00 1.3418e+00 9.7913e-02 1.0095e-01 3.0171e-02 8.2100e-02 5.2869e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.5702e+00 1.6228e+00 5.9636e+00 1.3033e+00 9.7353e-02 1.0267e-01 3.0691e-02 8.3215e-02 5.2859e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.5489e+00 1.5935e+00 5.8876e+00 1.2681e+00 9.6856e-02 1.0426e-01 3.1167e-02 8.4221e-02 5.2861e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.5289e+00 1.5660e+00 5.8192e+00 1.2359e+00 9.6414e-02 1.0572e-01 3.1605e-02 8.5129e-02 5.2871e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.5103e+00 1.5403e+00 5.7575e+00 1.2063e+00 9.6017e-02 1.0706e-01 3.2008e-02 8.5950e-02 5.2889e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.4927e+00 1.5162e+00 5.7015e+00 1.1790e+00 9.5660e-02 1.0830e-01 3.2379e-02 8.6693e-02 5.2912e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.4763e+00 1.4936e+00 5.6505e+00 1.1538e+00 9.5338e-02 1.0945e-01 3.2721e-02 8.7366e-02 5.2941e-01 3.5000e-01
