# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9053e-01 9.2698e-01 1.1304e+01 2.1231e-01 1.2234e-02 6.5930e-03 3.8149e-03 2.4876e-02 2.6772e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1248e+00 1.1862e+00 1.0742e+01 3.0388e-01 1.2241e-02 8.0922e-03 4.5574e-03 3.0109e-02 2.4020e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2907e+00 1.3754e+00 1.0258e+01 3.7530e-01 1.2218e-02 9.3856e-03 5.1679e-03 3.4497e-02 2.2530e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4091e+00 1.5139e+00 9.8358e+00 4.2896e-01 1.2172e-02 1.0540e-02 5.6944e-03 3.8323e-02 2.1606e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4937e+00 1.6151e+00 9.4647e+00 4.6815e-01 1.2107e-02 1.1589e-02 6.1615e-03 4.1738e-02 2.0982e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5540e+00 1.6886e+00 9.1358e+00 4.9592e-01 1.2029e-02 1.2554e-02 6.5838e-03 4.4833e-02 2.0536e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5964e+00 1.7412e+00 8.8422e+00 5.1482e-01 1.1940e-02 1.3448e-02 6.9703e-03 4.7668e-02 2.0202e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6255e+00 1.7779e+00 8.5784e+00 5.2690e-01 1.1844e-02 1.4281e-02 7.3274e-03 5.0284e-02 1.9942e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6446e+00 1.8024e+00 8.3402e+00 5.3374e-01 1.1742e-02 1.5060e-02 7.6595e-03 5.2715e-02 1.9734e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6562e+00 1.8173e+00 8.1239e+00 5.3658e-01 1.1637e-02 1.5792e-02 7.9700e-03 5.4982e-02 1.9562e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6620e+00 1.8250e+00 7.9268e+00 5.3639e-01 1.1530e-02 1.6480e-02 8.2615e-03 5.7107e-02 1.9418e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6635e+00 1.8269e+00 7.7463e+00 5.3389e-01 1.1422e-02 1.7130e-02 8.5359e-03 5.9103e-02 1.9294e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6615e+00 1.8244e+00 7.5805e+00 5.2967e-01 1.1313e-02 1.7743e-02 8.7950e-03 6.0983e-02 1.9186e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6570e+00 1.8184e+00 7.4276e+00 5.2417e-01 1.1205e-02 1.8324e-02 9.0402e-03 6.2758e-02 1.9090e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6505e+00 1.8097e+00 7.2863e+00 5.1772e-01 1.1098e-02 1.8874e-02 9.2726e-03 6.4437e-02 1.9004e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6425e+00 1.7989e+00 7.1553e+00 5.1060e-01 1.0992e-02 1.9396e-02 9.4932e-03 6.6028e-02 1.8926e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6334e+00 1.7865e+00 7.0335e+00 5.0301e-01 1.0888e-02 1.9891e-02 9.7030e-03 6.7537e-02 1.8854e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6233e+00 1.7729e+00 6.9201e+00 4.9512e-01 1.0785e-02 2.0362e-02 9.9026e-03 6.8970e-02 1.8788e-01 9.5000e-01
4.7632e-03 7.0319e-03 1.6127e+00 1.7583e+00 6.8141e+00 4.8703e-01 1.0684e-02 2.0810e-02 1.0093e-02 7.0333e-02 1.8726e-01 9.5000e-01
5.0000e-03 7.5000e-03 1.6016e+00 1.7430e+00 6.7150e+00 4.7886e-01 1.0585e-02 2.1236e-02 1.0274e-02 7.1629e-02 1.8668e-01 9.5000e-01
