# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1797e+00 1.2352e+00 1.3353e+01 1.0983e+00 1.0355e-01 1.7455e-02 1.1084e-02 2.3056e-02 7.8918e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4624e+00 1.5533e+00 1.2473e+01 1.5211e+00 1.0420e-01 2.1688e-02 1.3387e-02 2.8167e-02 7.1125e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6494e+00 1.7708e+00 1.1732e+01 1.8206e+00 1.0449e-01 2.5426e-02 1.5334e-02 3.2533e-02 6.6922e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7720e+00 1.9179e+00 1.1100e+01 2.0196e+00 1.0449e-01 2.8818e-02 1.7051e-02 3.6392e-02 6.4319e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.8507e+00 2.0148e+00 1.0557e+01 2.1427e+00 1.0426e-01 3.1937e-02 1.8601e-02 3.9867e-02 6.2562e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.8990e+00 2.0759e+00 1.0087e+01 2.2105e+00 1.0386e-01 3.4824e-02 2.0019e-02 4.3031e-02 6.1299e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.9262e+00 2.1113e+00 9.6758e+00 2.2391e+00 1.0333e-01 3.7507e-02 2.1327e-02 4.5932e-02 6.0347e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.9387e+00 2.1282e+00 9.3149e+00 2.2401e+00 1.0269e-01 4.0007e-02 2.2540e-02 4.8606e-02 5.9603e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.9408e+00 2.1318e+00 8.9959e+00 2.2223e+00 1.0199e-01 4.2340e-02 2.3670e-02 5.1079e-02 5.9002e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.9356e+00 2.1259e+00 8.7124e+00 2.1919e+00 1.0123e-01 4.4520e-02 2.4725e-02 5.3373e-02 5.8505e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.9254e+00 2.1133e+00 8.4592e+00 2.1532e+00 1.0044e-01 4.6561e-02 2.5713e-02 5.5507e-02 5.8084e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.9117e+00 2.0958e+00 8.2319e+00 2.1095e+00 9.9636e-02 4.8472e-02 2.6639e-02 5.7495e-02 5.7722e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.8956e+00 2.0750e+00 8.0269e+00 2.0628e+00 9.8817e-02 5.0264e-02 2.7509e-02 5.9351e-02 5.7404e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.8781e+00 2.0520e+00 7.8414e+00 2.0148e+00 9.7994e-02 5.1947e-02 2.8327e-02 6.1086e-02 5.7123e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.8595e+00 2.0275e+00 7.6727e+00 1.9665e+00 9.7172e-02 5.3528e-02 2.9097e-02 6.2709e-02 5.6869e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.8405e+00 2.0022e+00 7.5189e+00 1.9186e+00 9.6356e-02 5.5014e-02 2.9822e-02 6.4230e-02 5.6640e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.8212e+00 1.9765e+00 7.3781e+00 1.8717e+00 9.5548e-02 5.6412e-02 3.0507e-02 6.5657e-02 5.6429e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.8020e+00 1.9507e+00 7.2489e+00 1.8260e+00 9.4750e-02 5.7729e-02 3.1153e-02 6.6997e-02 5.6235e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.7829e+00 1.9250e+00 7.1299e+00 1.7818e+00 9.3964e-02 5.8969e-02 3.1764e-02 6.8255e-02 5.6054e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.7641e+00 1.8997e+00 7.0202e+00 1.7392e+00 9.3191e-02 6.0139e-02 3.2341e-02 6.9438e-02 5.5885e-01 6.5000e-01
