# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0155e+00 1.0609e+00 1.1784e+01 5.1485e-01 4.7799e-02 1.3987e-02 5.7483e-03 2.5270e-02 4.9922e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2643e+00 1.3390e+00 1.1096e+01 7.0949e-01 4.7012e-02 1.7277e-02 6.9144e-03 3.0692e-02 4.4384e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4321e+00 1.5327e+00 1.0512e+01 8.4651e-01 4.6152e-02 2.0129e-02 7.8887e-03 3.5258e-02 4.1275e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5453e+00 1.6671e+00 1.0013e+01 9.3780e-01 4.5258e-02 2.2673e-02 8.7376e-03 3.9249e-02 3.9271e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6212e+00 1.7594e+00 9.5802e+00 9.9515e-01 4.4360e-02 2.4977e-02 9.4947e-03 4.2811e-02 3.7864e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6710e+00 1.8213e+00 9.2031e+00 1.0280e+00 4.3475e-02 2.7084e-02 1.0180e-02 4.6033e-02 3.6818e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7024e+00 1.8612e+00 8.8714e+00 1.0436e+00 4.2616e-02 2.9022e-02 1.0806e-02 4.8977e-02 3.6006e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7208e+00 1.8851e+00 8.5776e+00 1.0469e+00 4.1791e-02 3.0814e-02 1.1382e-02 5.1685e-02 3.5355e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7297e+00 1.8970e+00 8.3157e+00 1.0418e+00 4.1003e-02 3.2479e-02 1.1915e-02 5.4190e-02 3.4820e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7319e+00 1.9001e+00 8.0808e+00 1.0309e+00 4.0254e-02 3.4029e-02 1.2410e-02 5.6516e-02 3.4371e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7291e+00 1.8968e+00 7.8691e+00 1.0161e+00 3.9545e-02 3.5477e-02 1.2872e-02 5.8685e-02 3.3988e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7227e+00 1.8886e+00 7.6773e+00 9.9880e-01 3.8874e-02 3.6833e-02 1.3305e-02 6.0713e-02 3.3658e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7136e+00 1.8769e+00 7.5028e+00 9.7990e-01 3.8241e-02 3.8106e-02 1.3710e-02 6.2614e-02 3.3369e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7028e+00 1.8625e+00 7.3433e+00 9.6013e-01 3.7642e-02 3.9303e-02 1.4091e-02 6.4399e-02 3.3114e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.6906e+00 1.8463e+00 7.1971e+00 9.3996e-01 3.7078e-02 4.0430e-02 1.4450e-02 6.6079e-02 3.2887e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6775e+00 1.8287e+00 7.0627e+00 9.1975e-01 3.6545e-02 4.1494e-02 1.4788e-02 6.7663e-02 3.2685e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6638e+00 1.8102e+00 6.9386e+00 8.9974e-01 3.6041e-02 4.2499e-02 1.5108e-02 6.9158e-02 3.2502e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6498e+00 1.7911e+00 6.8238e+00 8.8010e-01 3.5565e-02 4.3449e-02 1.5411e-02 7.0571e-02 3.2336e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6355e+00 1.7717e+00 6.7172e+00 8.6094e-01 3.5115e-02 4.4349e-02 1.5698e-02 7.1907e-02 3.2186e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6212e+00 1.7521e+00 6.6181e+00 8.4232e-01 3.4688e-02 4.5201e-02 1.5970e-02 7.3172e-02 3.2048e-01 8.0000e-01
