# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6273e-01 1.0038e+00 1.1778e+01 4.3875e-01 3.8512e-02 1.1552e-02 6.3914e-03 2.4559e-02 4.7338e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2086e+00 1.2772e+00 1.1139e+01 6.1999e-01 3.8490e-02 1.4231e-02 7.6578e-03 2.9780e-02 4.2447e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3792e+00 1.4728e+00 1.0592e+01 7.5665e-01 3.8365e-02 1.6557e-02 8.7080e-03 3.4172e-02 3.9780e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4981e+00 1.6128e+00 1.0119e+01 8.5535e-01 3.8163e-02 1.8640e-02 9.6200e-03 3.8012e-02 3.8112e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5808e+00 1.7126e+00 9.7057e+00 9.2404e-01 3.7904e-02 2.0539e-02 1.0433e-02 4.1443e-02 3.6975e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.6378e+00 1.7826e+00 9.3419e+00 9.6973e-01 3.7602e-02 2.2286e-02 1.1171e-02 4.4555e-02 3.6152e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6761e+00 1.8306e+00 9.0194e+00 9.9810e-01 3.7272e-02 2.3906e-02 1.1849e-02 4.7406e-02 3.5529e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.7008e+00 1.8620e+00 8.7315e+00 1.0135e+00 3.6921e-02 2.5414e-02 1.2475e-02 5.0036e-02 3.5039e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.7154e+00 1.8810e+00 8.4731e+00 1.0194e+00 3.6558e-02 2.6824e-02 1.3058e-02 5.2476e-02 3.4643e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.7225e+00 1.8905e+00 8.2399e+00 1.0181e+00 3.6189e-02 2.8145e-02 1.3602e-02 5.4750e-02 3.4314e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.7241e+00 1.8928e+00 8.0284e+00 1.0117e+00 3.5817e-02 2.9387e-02 1.4113e-02 5.6876e-02 3.4035e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.7216e+00 1.8896e+00 7.8359e+00 1.0016e+00 3.5446e-02 3.0556e-02 1.4594e-02 5.8871e-02 3.3795e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.7159e+00 1.8822e+00 7.6599e+00 9.8883e-01 3.5079e-02 3.1658e-02 1.5047e-02 6.0746e-02 3.3584e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.7079e+00 1.8716e+00 7.4984e+00 9.7419e-01 3.4717e-02 3.2698e-02 1.5475e-02 6.2513e-02 3.3397e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6982e+00 1.8587e+00 7.3499e+00 9.5830e-01 3.4362e-02 3.3682e-02 1.5879e-02 6.4181e-02 3.3230e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6872e+00 1.8439e+00 7.2127e+00 9.4164e-01 3.4014e-02 3.4614e-02 1.6263e-02 6.5757e-02 3.3078e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6753e+00 1.8279e+00 7.0858e+00 9.2453e-01 3.3674e-02 3.5496e-02 1.6627e-02 6.7248e-02 3.2940e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6628e+00 1.8109e+00 6.9679e+00 9.0724e-01 3.3342e-02 3.6333e-02 1.6972e-02 6.8662e-02 3.2812e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.6499e+00 1.7933e+00 6.8584e+00 8.8997e-01 3.3019e-02 3.7127e-02 1.7301e-02 7.0002e-02 3.2694e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.6367e+00 1.7752e+00 6.7562e+00 8.7284e-01 3.2705e-02 3.7881e-02 1.7613e-02 7.1274e-02 3.2584e-01 8.5000e-01
