# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7517e+00 1.8624e+00 1.4086e+01 2.7920e+00 1.7276e-01 2.5444e-02 1.3014e-02 2.6225e-02 9.0995e-01 4.5000e-01
7.3684e-04 7.9114e-04 2.0415e+00 2.2058e+00 1.2621e+01 3.4099e+00 1.7013e-01 3.2659e-02 1.6185e-02 3.2795e-02 8.1819e-01 4.5000e-01
9.7368e-04 1.0685e-03 2.1716e+00 2.3696e+00 1.1483e+01 3.6267e+00 1.6712e-01 3.9107e-02 1.8963e-02 3.8447e-02 7.6907e-01 4.5000e-01
1.2105e-03 1.3571e-03 2.2155e+00 2.4303e+00 1.0599e+01 3.6278e+00 1.6409e-01 4.4846e-02 2.1419e-02 4.3350e-02 7.3911e-01 4.5000e-01
1.4474e-03 1.6569e-03 2.2149e+00 2.4347e+00 9.9023e+00 3.5284e+00 1.6122e-01 4.9938e-02 2.3598e-02 4.7620e-02 7.1926e-01 4.5000e-01
1.6842e-03 1.9679e-03 2.1920e+00 2.4095e+00 9.3451e+00 3.3891e+00 1.5858e-01 5.4463e-02 2.5537e-02 5.1362e-02 7.0532e-01 4.5000e-01
1.9211e-03 2.2901e-03 2.1587e+00 2.3693e+00 8.8912e+00 3.2391e+00 1.5618e-01 5.8498e-02 2.7272e-02 5.4660e-02 6.9508e-01 4.5000e-01
2.1579e-03 2.6235e-03 2.1210e+00 2.3223e+00 8.5154e+00 3.0919e+00 1.5401e-01 6.2114e-02 2.8832e-02 5.7586e-02 6.8730e-01 4.5000e-01
2.3947e-03 2.9682e-03 2.0820e+00 2.2727e+00 8.1994e+00 2.9530e+00 1.5203e-01 6.5371e-02 3.0240e-02 6.0196e-02 6.8121e-01 4.5000e-01
2.6316e-03 3.3241e-03 2.0436e+00 2.2230e+00 7.9304e+00 2.8245e+00 1.5024e-01 6.8318e-02 3.1519e-02 6.2537e-02 6.7634e-01 4.5000e-01
2.8684e-03 3.6912e-03 2.0064e+00 2.1744e+00 7.6986e+00 2.7066e+00 1.4860e-01 7.0997e-02 3.2685e-02 6.4647e-02 6.7237e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.9708e+00 2.1276e+00 7.4970e+00 2.5989e+00 1.4710e-01 7.3441e-02 3.3752e-02 6.6555e-02 6.6909e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.9372e+00 2.0830e+00 7.3201e+00 2.5005e+00 1.4571e-01 7.5678e-02 3.4731e-02 6.8287e-02 6.6634e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.9053e+00 2.0407e+00 7.1637e+00 2.4105e+00 1.4442e-01 7.7733e-02 3.5632e-02 6.9864e-02 6.6400e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.8753e+00 2.0006e+00 7.0245e+00 2.3281e+00 1.4322e-01 7.9625e-02 3.6464e-02 7.1302e-02 6.6200e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.8470e+00 1.9626e+00 6.9000e+00 2.2525e+00 1.4210e-01 8.1371e-02 3.7233e-02 7.2617e-02 6.6027e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.8203e+00 1.9268e+00 6.7880e+00 2.1829e+00 1.4105e-01 8.2984e-02 3.7946e-02 7.3821e-02 6.5876e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.7951e+00 1.8929e+00 6.6869e+00 2.1186e+00 1.4005e-01 8.4479e-02 3.8607e-02 7.4926e-02 6.5744e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.7714e+00 1.8609e+00 6.5952e+00 2.0592e+00 1.3911e-01 8.5864e-02 3.9222e-02 7.5939e-02 6.5627e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.7489e+00 1.8305e+00 6.5118e+00 2.0041e+00 1.3822e-01 8.7150e-02 3.9794e-02 7.6870e-02 6.5524e-01 4.5000e-01
