# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.3240e+00 2.4994e+00 1.5584e+01 5.4653e+00 2.2690e-01 2.7919e-02 1.6331e-02 2.6092e-02 1.0119e+00 3.5000e-01
7.3684e-04 7.9114e-04 2.5982e+00 2.8433e+00 1.3405e+01 6.1623e+00 2.2321e-01 3.7089e-02 2.0913e-02 3.3760e-02 9.1285e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.6480e+00 2.9211e+00 1.1865e+01 6.0575e+00 2.1935e-01 4.5207e-02 2.4927e-02 4.0247e-02 8.6388e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.6099e+00 2.8850e+00 1.0778e+01 5.6970e+00 2.1590e-01 5.2148e-02 2.8369e-02 4.5622e-02 8.3639e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.5435e+00 2.8079e+00 9.9881e+00 5.3011e+00 2.1294e-01 5.8040e-02 3.1311e-02 5.0080e-02 8.1942e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.4715e+00 2.7199e+00 9.3929e+00 4.9368e+00 2.1042e-01 6.3071e-02 3.3842e-02 5.3814e-02 8.0819e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.4021e+00 2.6326e+00 8.9301e+00 4.6179e+00 2.0824e-01 6.7406e-02 3.6038e-02 5.6975e-02 8.0035e-01 3.5000e-01
2.1579e-03 2.6235e-03 2.3377e+00 2.5503e+00 8.5608e+00 4.3426e+00 2.0634e-01 7.1174e-02 3.7960e-02 5.9677e-02 7.9465e-01 3.5000e-01
2.3947e-03 2.9682e-03 2.2790e+00 2.4743e+00 8.2596e+00 4.1049e+00 2.0466e-01 7.4476e-02 3.9655e-02 6.2005e-02 7.9038e-01 3.5000e-01
2.6316e-03 3.3241e-03 2.2256e+00 2.4047e+00 8.0098e+00 3.8988e+00 2.0314e-01 7.7390e-02 4.1159e-02 6.4025e-02 7.8710e-01 3.5000e-01
2.8684e-03 3.6912e-03 2.1772e+00 2.3411e+00 7.7995e+00 3.7188e+00 2.0175e-01 7.9974e-02 4.2500e-02 6.5785e-02 7.8453e-01 3.5000e-01
3.1053e-03 4.0695e-03 2.1331e+00 2.2829e+00 7.6206e+00 3.5605e+00 2.0048e-01 8.2277e-02 4.3702e-02 6.7324e-02 7.8248e-01 3.5000e-01
3.3421e-03 4.4591e-03 2.0930e+00 2.2297e+00 7.4668e+00 3.4204e+00 1.9929e-01 8.4337e-02 4.4781e-02 6.8674e-02 7.8083e-01 3.5000e-01
3.5789e-03 4.8598e-03 2.0562e+00 2.1809e+00 7.3335e+00 3.2955e+00 1.9817e-01 8.6183e-02 4.5754e-02 6.9859e-02 7.7947e-01 3.5000e-01
3.8158e-03 5.2718e-03 2.0224e+00 2.1360e+00 7.2174e+00 3.1835e+00 1.9711e-01 8.7843e-02 4.6633e-02 7.0901e-02 7.7835e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.9913e+00 2.0945e+00 7.1157e+00 3.0826e+00 1.9610e-01 8.9335e-02 4.7428e-02 7.1815e-02 7.7742e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.9625e+00 2.0562e+00 7.0262e+00 2.9911e+00 1.9512e-01 9.0680e-02 4.8147e-02 7.2617e-02 7.7664e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.9358e+00 2.0207e+00 6.9472e+00 2.9078e+00 1.9418e-01 9.1890e-02 4.8799e-02 7.3318e-02 7.7597e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.9110e+00 1.9876e+00 6.8772e+00 2.8316e+00 1.9326e-01 9.2980e-02 4.9389e-02 7.3928e-02 7.7540e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.8878e+00 1.9568e+00 6.8153e+00 2.7617e+00 1.9237e-01 9.3960e-02 4.9924e-02 7.4456e-02 7.7490e-01 3.5000e-01
