# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7493e+00 1.8636e+00 1.3450e+01 2.6092e+00 1.6218e-01 2.7119e-02 1.2445e-02 2.7947e-02 8.5272e-01 4.5000e-01
7.3684e-04 7.9114e-04 2.0082e+00 2.1729e+00 1.2027e+01 3.0947e+00 1.5826e-01 3.4730e-02 1.5489e-02 3.4799e-02 7.6738e-01 4.5000e-01
9.7368e-04 1.0685e-03 2.1150e+00 2.3091e+00 1.0948e+01 3.2294e+00 1.5435e-01 4.1396e-02 1.8117e-02 4.0592e-02 7.2194e-01 4.5000e-01
1.2105e-03 1.3571e-03 2.1450e+00 2.3522e+00 1.0122e+01 3.1944e+00 1.5072e-01 4.7233e-02 2.0410e-02 4.5550e-02 6.9428e-01 4.5000e-01
1.4474e-03 1.6569e-03 2.1373e+00 2.3471e+00 9.4761e+00 3.0878e+00 1.4747e-01 5.2353e-02 2.2423e-02 4.9831e-02 6.7596e-01 4.5000e-01
1.6842e-03 1.9679e-03 2.1116e+00 2.3175e+00 8.9611e+00 2.9565e+00 1.4460e-01 5.6870e-02 2.4203e-02 5.3562e-02 6.6307e-01 4.5000e-01
1.9211e-03 2.2901e-03 2.0778e+00 2.2761e+00 8.5418e+00 2.8216e+00 1.4206e-01 6.0880e-02 2.5788e-02 5.6841e-02 6.5360e-01 4.5000e-01
2.1579e-03 2.6235e-03 2.0408e+00 2.2294e+00 8.1943e+00 2.6921e+00 1.3981e-01 6.4464e-02 2.7209e-02 5.9746e-02 6.4639e-01 4.5000e-01
2.3947e-03 2.9682e-03 2.0033e+00 2.1813e+00 7.9017e+00 2.5715e+00 1.3780e-01 6.7688e-02 2.8490e-02 6.2336e-02 6.4076e-01 4.5000e-01
2.6316e-03 3.3241e-03 1.9666e+00 2.1334e+00 7.6519e+00 2.4607e+00 1.3600e-01 7.0604e-02 2.9652e-02 6.4659e-02 6.3626e-01 4.5000e-01
2.8684e-03 3.6912e-03 1.9312e+00 2.0870e+00 7.4363e+00 2.3594e+00 1.3438e-01 7.3255e-02 3.0711e-02 6.6753e-02 6.3261e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.8976e+00 2.0425e+00 7.2483e+00 2.2671e+00 1.3292e-01 7.5675e-02 3.1679e-02 6.8649e-02 6.2961e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.8658e+00 2.0000e+00 7.0830e+00 2.1830e+00 1.3158e-01 7.7892e-02 3.2568e-02 7.0371e-02 6.2710e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.8357e+00 1.9598e+00 6.9365e+00 2.1061e+00 1.3035e-01 7.9930e-02 3.3387e-02 7.1941e-02 6.2498e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.8073e+00 1.9217e+00 6.8058e+00 2.0356e+00 1.2922e-01 8.1808e-02 3.4143e-02 7.3375e-02 6.2319e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.7806e+00 1.8857e+00 6.6887e+00 1.9710e+00 1.2817e-01 8.3544e-02 3.4842e-02 7.4688e-02 6.2165e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.7554e+00 1.8517e+00 6.5831e+00 1.9115e+00 1.2720e-01 8.5151e-02 3.5490e-02 7.5892e-02 6.2032e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.7316e+00 1.8195e+00 6.4876e+00 1.8566e+00 1.2629e-01 8.6641e-02 3.6093e-02 7.6998e-02 6.1918e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.7091e+00 1.7890e+00 6.4007e+00 1.8058e+00 1.2544e-01 8.8026e-02 3.6653e-02 7.8015e-02 6.1818e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.6879e+00 1.7602e+00 6.3216e+00 1.7586e+00 1.2464e-01 8.9313e-02 3.7174e-02 7.8952e-02 6.1730e-01 4.5000e-01
