# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4185e+00 1.4960e+00 1.3371e+01 1.6613e+00 1.3255e-01 2.1948e-02 1.0817e-02 2.5349e-02 8.2566e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.7066e+00 1.8276e+00 1.2260e+01 2.1554e+00 1.3108e-01 2.7683e-02 1.3242e-02 3.1255e-02 7.4004e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8712e+00 2.0251e+00 1.1356e+01 2.4265e+00 1.2924e-01 3.2786e-02 1.5339e-02 3.6326e-02 6.9303e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9597e+00 2.1358e+00 1.0616e+01 2.5479e+00 1.2722e-01 3.7386e-02 1.7201e-02 4.0783e-02 6.6346e-01 5.5000e-01
1.4474e-03 1.6569e-03 2.0016e+00 2.1908e+00 1.0005e+01 2.5771e+00 1.2515e-01 4.1552e-02 1.8876e-02 4.4747e-02 6.4324e-01 5.5000e-01
1.6842e-03 1.9679e-03 2.0152e+00 2.2106e+00 9.4944e+00 2.5528e+00 1.2312e-01 4.5334e-02 2.0391e-02 4.8298e-02 6.2859e-01 5.5000e-01
1.9211e-03 2.2901e-03 2.0116e+00 2.2082e+00 9.0641e+00 2.4989e+00 1.2117e-01 4.8777e-02 2.1770e-02 5.1497e-02 6.1753e-01 5.5000e-01
2.1579e-03 2.6235e-03 1.9976e+00 2.1919e+00 8.6973e+00 2.4298e+00 1.1933e-01 5.1919e-02 2.3029e-02 5.4393e-02 6.0889e-01 5.5000e-01
2.3947e-03 2.9682e-03 1.9776e+00 2.1672e+00 8.3816e+00 2.3543e+00 1.1760e-01 5.4797e-02 2.4182e-02 5.7026e-02 6.0197e-01 5.5000e-01
2.6316e-03 3.3241e-03 1.9541e+00 2.1374e+00 8.1073e+00 2.2771e+00 1.1598e-01 5.7440e-02 2.5243e-02 5.9430e-02 5.9631e-01 5.5000e-01
2.8684e-03 3.6912e-03 1.9289e+00 2.1049e+00 7.8671e+00 2.2011e+00 1.1447e-01 5.9874e-02 2.6222e-02 6.1632e-02 5.9159e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.9029e+00 2.0711e+00 7.6550e+00 2.1278e+00 1.1305e-01 6.2123e-02 2.7128e-02 6.3655e-02 5.8761e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.8769e+00 2.0368e+00 7.4666e+00 2.0580e+00 1.1173e-01 6.4205e-02 2.7967e-02 6.5519e-02 5.8420e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.8512e+00 2.0028e+00 7.2981e+00 1.9920e+00 1.1049e-01 6.6138e-02 2.8748e-02 6.7240e-02 5.8125e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.8262e+00 1.9694e+00 7.1466e+00 1.9298e+00 1.0933e-01 6.7936e-02 2.9476e-02 6.8833e-02 5.7867e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.8019e+00 1.9369e+00 7.0098e+00 1.8714e+00 1.0823e-01 6.9611e-02 3.0154e-02 7.0310e-02 5.7640e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.7784e+00 1.9053e+00 6.8856e+00 1.8166e+00 1.0720e-01 7.1174e-02 3.0789e-02 7.1681e-02 5.7439e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.7558e+00 1.8749e+00 6.7725e+00 1.7653e+00 1.0622e-01 7.2636e-02 3.1383e-02 7.2957e-02 5.7260e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.7341e+00 1.8456e+00 6.6691e+00 1.7171e+00 1.0530e-01 7.4003e-02 3.1940e-02 7.4144e-02 5.7098e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.7133e+00 1.8174e+00 6.5743e+00 1.6718e+00 1.0443e-01 7.5285e-02 3.2463e-02 7.5251e-02 5.6953e-01 5.5000e-01
