# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1320e+00 1.1895e+00 1.1412e+01 5.5263e-01 4.9078e-02 2.0212e-02 4.6058e-03 2.7952e-02 4.3127e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3695e+00 1.4596e+00 1.0643e+01 7.1099e-01 4.6161e-02 2.4854e-02 5.5686e-03 3.3928e-02 3.7907e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5157e+00 1.6319e+00 1.0017e+01 8.0202e-01 4.3575e-02 2.8765e-02 6.3643e-03 3.8907e-02 3.4909e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6054e+00 1.7409e+00 9.4984e+00 8.4900e-01 4.1303e-02 3.2156e-02 7.0453e-03 4.3204e-02 3.2940e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.6593e+00 1.8083e+00 9.0623e+00 8.6832e-01 3.9311e-02 3.5147e-02 7.6408e-03 4.6990e-02 3.1536e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.6900e+00 1.8476e+00 8.6906e+00 8.7057e-01 3.7565e-02 3.7819e-02 8.1693e-03 5.0374e-02 3.0480e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.7054e+00 1.8679e+00 8.3699e+00 8.6243e-01 3.6028e-02 4.0228e-02 8.6434e-03 5.3430e-02 2.9655e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.7104e+00 1.8750e+00 8.0904e+00 8.4809e-01 3.4671e-02 4.2419e-02 9.0727e-03 5.6212e-02 2.8991e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.7084e+00 1.8730e+00 7.8444e+00 8.3021e-01 3.3468e-02 4.4423e-02 9.4640e-03 5.8761e-02 2.8445e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.7017e+00 1.8646e+00 7.6261e+00 8.1046e-01 3.2395e-02 4.6268e-02 9.8230e-03 6.1108e-02 2.7989e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.6917e+00 1.8517e+00 7.4312e+00 7.8991e-01 3.1436e-02 4.7974e-02 1.0154e-02 6.3278e-02 2.7601e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.6795e+00 1.8357e+00 7.2559e+00 7.6922e-01 3.0573e-02 4.9557e-02 1.0460e-02 6.5292e-02 2.7269e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.6659e+00 1.8176e+00 7.0974e+00 7.4882e-01 2.9796e-02 5.1032e-02 1.0745e-02 6.7167e-02 2.6982e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.6514e+00 1.7981e+00 6.9534e+00 7.2896e-01 2.9091e-02 5.2410e-02 1.1011e-02 6.8917e-02 2.6731e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.6363e+00 1.7777e+00 6.8220e+00 7.0980e-01 2.8452e-02 5.3701e-02 1.1259e-02 7.0553e-02 2.6510e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.6209e+00 1.7569e+00 6.7016e+00 6.9141e-01 2.7868e-02 5.4913e-02 1.1492e-02 7.2087e-02 2.6316e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.6055e+00 1.7358e+00 6.5909e+00 6.7385e-01 2.7335e-02 5.6054e-02 1.1710e-02 7.3526e-02 2.6143e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.5901e+00 1.7147e+00 6.4888e+00 6.5710e-01 2.6847e-02 5.7128e-02 1.1916e-02 7.4879e-02 2.5989e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.5749e+00 1.6938e+00 6.3944e+00 6.4116e-01 2.6397e-02 5.8143e-02 1.2110e-02 7.6152e-02 2.5851e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.5599e+00 1.6732e+00 6.3067e+00 6.2602e-01 2.5983e-02 5.9101e-02 1.2293e-02 7.7352e-02 2.5728e-01 7.0000e-01
