# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1077e+00 1.1676e+00 1.0620e+01 1.4087e-01 7.0872e-03 2.4155e-02 1.1908e-03 3.0415e-02 1.1481e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3238e+00 1.4149e+00 9.9651e+00 1.7357e-01 6.0712e-03 2.8677e-02 1.4076e-03 3.6531e-02 9.9050e-02 7.0000e-01
9.7368e-04 1.0685e-03 1.4562e+00 1.5718e+00 9.4354e+00 1.9044e-01 5.3163e-03 3.2281e-02 1.5785e-03 4.1544e-02 8.9809e-02 7.0000e-01
1.2105e-03 1.3571e-03 1.5383e+00 1.6718e+00 8.9964e+00 1.9793e-01 4.7378e-03 3.5297e-02 1.7199e-03 4.5829e-02 8.3642e-02 7.0000e-01
1.4474e-03 1.6569e-03 1.5888e+00 1.7347e+00 8.6256e+00 1.9991e-01 4.2830e-03 3.7897e-02 1.8406e-03 4.9582e-02 7.9198e-02 7.0000e-01
1.6842e-03 1.9679e-03 1.6186e+00 1.7726e+00 8.3073e+00 1.9867e-01 3.9177e-03 4.0187e-02 1.9460e-03 5.2926e-02 7.5830e-02 7.0000e-01
1.9211e-03 2.2901e-03 1.6347e+00 1.7934e+00 8.0307e+00 1.9556e-01 3.6190e-03 4.2236e-02 2.0395e-03 5.5940e-02 7.3184e-02 7.0000e-01
2.1579e-03 2.6235e-03 1.6413e+00 1.8022e+00 7.7876e+00 1.9141e-01 3.3710e-03 4.4090e-02 2.1234e-03 5.8682e-02 7.1050e-02 7.0000e-01
2.3947e-03 2.9682e-03 1.6415e+00 1.8025e+00 7.5722e+00 1.8671e-01 3.1623e-03 4.5784e-02 2.1995e-03 6.1193e-02 6.9292e-02 7.0000e-01
2.6316e-03 3.3241e-03 1.6371e+00 1.7967e+00 7.3798e+00 1.8178e-01 2.9848e-03 4.7342e-02 2.2690e-03 6.3506e-02 6.7821e-02 7.0000e-01
2.8684e-03 3.6912e-03 1.6296e+00 1.7866e+00 7.2068e+00 1.7680e-01 2.8323e-03 4.8785e-02 2.3329e-03 6.5645e-02 6.6574e-02 7.0000e-01
3.1053e-03 4.0695e-03 1.6199e+00 1.7735e+00 7.0503e+00 1.7188e-01 2.7000e-03 5.0127e-02 2.3920e-03 6.7631e-02 6.5505e-02 7.0000e-01
3.3421e-03 4.4591e-03 1.6086e+00 1.7582e+00 6.9080e+00 1.6711e-01 2.5845e-03 5.1380e-02 2.4469e-03 6.9480e-02 6.4581e-02 7.0000e-01
3.5789e-03 4.8598e-03 1.5963e+00 1.7414e+00 6.7782e+00 1.6251e-01 2.4830e-03 5.2554e-02 2.4980e-03 7.1206e-02 6.3777e-02 7.0000e-01
3.8158e-03 5.2718e-03 1.5833e+00 1.7235e+00 6.6591e+00 1.5812e-01 2.3931e-03 5.3658e-02 2.5459e-03 7.2822e-02 6.3071e-02 7.0000e-01
4.0526e-03 5.6950e-03 1.5700e+00 1.7051e+00 6.5496e+00 1.5393e-01 2.3132e-03 5.4698e-02 2.5907e-03 7.4336e-02 6.2450e-02 7.0000e-01
4.2895e-03 6.1294e-03 1.5564e+00 1.6863e+00 6.4484e+00 1.4995e-01 2.2417e-03 5.5679e-02 2.6329e-03 7.5757e-02 6.1900e-02 7.0000e-01
4.5263e-03 6.5751e-03 1.5428e+00 1.6674e+00 6.3548e+00 1.4617e-01 2.1775e-03 5.6607e-02 2.6726e-03 7.7093e-02 6.1412e-02 7.0000e-01
4.7632e-03 7.0319e-03 1.5292e+00 1.6484e+00 6.2680e+00 1.4259e-01 2.1197e-03 5.7486e-02 2.7101e-03 7.8351e-02 6.0978e-02 7.0000e-01
5.0000e-03 7.5000e-03 1.5157e+00 1.6296e+00 6.1872e+00 1.3920e-01 2.0673e-03 5.8319e-02 2.7455e-03 7.9536e-02 6.0589e-02 7.0000e-01
