# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0178e+00 1.0641e+00 1.1544e+01 4.4566e-01 4.0401e-02 1.4667e-02 4.4943e-03 2.6009e-02 4.3021e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2613e+00 1.3369e+00 1.0862e+01 6.0341e-01 3.8979e-02 1.8071e-02 5.4140e-03 3.1569e-02 3.7930e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4233e+00 1.5245e+00 1.0287e+01 7.0944e-01 3.7601e-02 2.0990e-02 6.1796e-03 3.6238e-02 3.5018e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5314e+00 1.6531e+00 9.7978e+00 7.7646e-01 3.6295e-02 2.3565e-02 6.8422e-03 4.0304e-02 3.3109e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6029e+00 1.7405e+00 9.3766e+00 8.1574e-01 3.5074e-02 2.5875e-02 7.4288e-03 4.3921e-02 3.1748e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6494e+00 1.7984e+00 9.0105e+00 8.3578e-01 3.3940e-02 2.7968e-02 7.9554e-03 4.7185e-02 3.0723e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.6782e+00 1.8351e+00 8.6895e+00 8.4265e-01 3.2894e-02 2.9880e-02 8.4332e-03 5.0158e-02 2.9919e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.6947e+00 1.8566e+00 8.4058e+00 8.4060e-01 3.1931e-02 3.1637e-02 8.8700e-03 5.2887e-02 2.9270e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7022e+00 1.8668e+00 8.1534e+00 8.3259e-01 3.1046e-02 3.3259e-02 9.2717e-03 5.5406e-02 2.8734e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7034e+00 1.8687e+00 7.9273e+00 8.2068e-01 3.0232e-02 3.4764e-02 9.6431e-03 5.7743e-02 2.8282e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7000e+00 1.8645e+00 7.7236e+00 8.0627e-01 2.9483e-02 3.6164e-02 9.9878e-03 5.9918e-02 2.7897e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.6933e+00 1.8559e+00 7.5392e+00 7.9035e-01 2.8793e-02 3.7472e-02 1.0309e-02 6.1949e-02 2.7564e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.6842e+00 1.8440e+00 7.3714e+00 7.7362e-01 2.8157e-02 3.8696e-02 1.0609e-02 6.3851e-02 2.7273e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.6734e+00 1.8296e+00 7.2182e+00 7.5654e-01 2.7569e-02 3.9846e-02 1.0891e-02 6.5636e-02 2.7018e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.6613e+00 1.8135e+00 7.0777e+00 7.3945e-01 2.7026e-02 4.0927e-02 1.1155e-02 6.7314e-02 2.6791e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6485e+00 1.7962e+00 6.9484e+00 7.2256e-01 2.6522e-02 4.1945e-02 1.1404e-02 6.8895e-02 2.6589e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6351e+00 1.7780e+00 6.8291e+00 7.0603e-01 2.6055e-02 4.2907e-02 1.1639e-02 7.0387e-02 2.6408e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6214e+00 1.7594e+00 6.7186e+00 6.8995e-01 2.5620e-02 4.3815e-02 1.1860e-02 7.1796e-02 2.6245e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6075e+00 1.7404e+00 6.6161e+00 6.7439e-01 2.5216e-02 4.4676e-02 1.2070e-02 7.3128e-02 2.6098e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.5936e+00 1.7213e+00 6.5207e+00 6.5938e-01 2.4838e-02 4.5491e-02 1.2269e-02 7.4389e-02 2.5965e-01 8.0000e-01
