# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2171e-01 9.6004e-01 1.1584e+01 3.3269e-01 2.5473e-02 9.3062e-03 5.9674e-03 2.4520e-02 3.9161e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1616e+00 1.2260e+00 1.0988e+01 4.7560e-01 2.5591e-02 1.1434e-02 7.1449e-03 2.9693e-02 3.5245e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3304e+00 1.4189e+00 1.0475e+01 5.8676e-01 2.5642e-02 1.3276e-02 8.1164e-03 3.4034e-02 3.3149e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4500e+00 1.5590e+00 1.0029e+01 6.7000e-01 2.5638e-02 1.4923e-02 8.9563e-03 3.7822e-02 3.1867e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5347e+00 1.6607e+00 9.6383e+00 7.3053e-01 2.5589e-02 1.6424e-02 9.7029e-03 4.1206e-02 3.1015e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5944e+00 1.7337e+00 9.2927e+00 7.7317e-01 2.5504e-02 1.7807e-02 1.0379e-02 4.4273e-02 3.0414e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6358e+00 1.7852e+00 8.9848e+00 8.0195e-01 2.5391e-02 1.9091e-02 1.0998e-02 4.7082e-02 2.9970e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6637e+00 1.8204e+00 8.7090e+00 8.2008e-01 2.5255e-02 2.0289e-02 1.1571e-02 4.9676e-02 2.9629e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6814e+00 1.8432e+00 8.4603e+00 8.3006e-01 2.5102e-02 2.1410e-02 1.2104e-02 5.2084e-02 2.9360e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6916e+00 1.8564e+00 8.2351e+00 8.3384e-01 2.4936e-02 2.2464e-02 1.2603e-02 5.4330e-02 2.9140e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6960e+00 1.8623e+00 8.0302e+00 8.3292e-01 2.4759e-02 2.3457e-02 1.3072e-02 5.6434e-02 2.8956e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6961e+00 1.8625e+00 7.8430e+00 8.2845e-01 2.4575e-02 2.4393e-02 1.3513e-02 5.8409e-02 2.8799e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6928e+00 1.8582e+00 7.6713e+00 8.2134e-01 2.4385e-02 2.5278e-02 1.3930e-02 6.0269e-02 2.8662e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6870e+00 1.8505e+00 7.5133e+00 8.1226e-01 2.4192e-02 2.6115e-02 1.4325e-02 6.2024e-02 2.8540e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6793e+00 1.8402e+00 7.3675e+00 8.0176e-01 2.3997e-02 2.6908e-02 1.4699e-02 6.3683e-02 2.8430e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6701e+00 1.8279e+00 7.2325e+00 7.9025e-01 2.3800e-02 2.7661e-02 1.5054e-02 6.5253e-02 2.8330e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6599e+00 1.8141e+00 7.1073e+00 7.7804e-01 2.3603e-02 2.8375e-02 1.5391e-02 6.6742e-02 2.8238e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6489e+00 1.7991e+00 6.9908e+00 7.6539e-01 2.3407e-02 2.9053e-02 1.5712e-02 6.8154e-02 2.8152e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6373e+00 1.7832e+00 6.8822e+00 7.5248e-01 2.3212e-02 2.9698e-02 1.6018e-02 6.9496e-02 2.8070e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.6253e+00 1.7668e+00 6.7808e+00 7.3946e-01 2.3018e-02 3.0311e-02 1.6309e-02 7.0772e-02 2.7993e-01 9.0000e-01
