# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6505e-01 1.0064e+00 1.1716e+01 4.2899e-01 3.7594e-02 1.1667e-02 5.8487e-03 2.4770e-02 4.6063e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2103e+00 1.2792e+00 1.1076e+01 6.0320e-01 3.7398e-02 1.4378e-02 7.0096e-03 3.0040e-02 4.1182e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3798e+00 1.4738e+00 1.0529e+01 7.3284e-01 3.7112e-02 1.6730e-02 7.9734e-03 3.4474e-02 3.8491e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4976e+00 1.6126e+00 1.0056e+01 8.2508e-01 3.6762e-02 1.8834e-02 8.8109e-03 3.8349e-02 3.6788e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5791e+00 1.7110e+00 9.6434e+00 8.8811e-01 3.6368e-02 2.0748e-02 9.5579e-03 4.1812e-02 3.5614e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.6350e+00 1.7798e+00 9.2807e+00 9.2903e-01 3.5948e-02 2.2506e-02 1.0235e-02 4.4951e-02 3.4754e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6723e+00 1.8266e+00 8.9594e+00 9.5350e-01 3.5511e-02 2.4133e-02 1.0856e-02 4.7824e-02 3.4096e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6961e+00 1.8570e+00 8.6729e+00 9.6581e-01 3.5068e-02 2.5645e-02 1.1430e-02 5.0474e-02 3.3574e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.7100e+00 1.8750e+00 8.4159e+00 9.6923e-01 3.4624e-02 2.7056e-02 1.1963e-02 5.2931e-02 3.3148e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.7165e+00 1.8837e+00 8.1842e+00 9.6618e-01 3.4185e-02 2.8377e-02 1.2461e-02 5.5220e-02 3.2793e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.7176e+00 1.8853e+00 7.9742e+00 9.5847e-01 3.3754e-02 2.9616e-02 1.2927e-02 5.7360e-02 3.2490e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.7146e+00 1.8816e+00 7.7831e+00 9.4746e-01 3.3332e-02 3.0782e-02 1.3365e-02 5.9366e-02 3.2229e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.7085e+00 1.8737e+00 7.6085e+00 9.3413e-01 3.2922e-02 3.1879e-02 1.3777e-02 6.1252e-02 3.2001e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.7003e+00 1.8628e+00 7.4484e+00 9.1924e-01 3.2524e-02 3.2914e-02 1.4166e-02 6.3027e-02 3.1798e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6903e+00 1.8495e+00 7.3012e+00 9.0334e-01 3.2139e-02 3.3893e-02 1.4534e-02 6.4702e-02 3.1617e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6792e+00 1.8346e+00 7.1653e+00 8.8685e-01 3.1768e-02 3.4818e-02 1.4882e-02 6.6285e-02 3.1453e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6672e+00 1.8183e+00 7.0395e+00 8.7008e-01 3.1409e-02 3.5694e-02 1.5212e-02 6.7783e-02 3.1305e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6545e+00 1.8012e+00 6.9228e+00 8.5324e-01 3.1063e-02 3.6525e-02 1.5525e-02 6.9201e-02 3.1169e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.6415e+00 1.7835e+00 6.8143e+00 8.3651e-01 3.0730e-02 3.7313e-02 1.5822e-02 7.0546e-02 3.1043e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.6283e+00 1.7654e+00 6.7132e+00 8.2000e-01 3.0409e-02 3.8061e-02 1.6105e-02 7.1822e-02 3.0928e-01 8.5000e-01
