# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5545e+00 1.6432e+00 1.4101e+01 2.1883e+00 1.5716e-01 2.2738e-02 1.2290e-02 2.4662e-02 9.0553e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8610e+00 1.9984e+00 1.2829e+01 2.8169e+00 1.5611e-01 2.8877e-02 1.5121e-02 3.0625e-02 8.1339e-01 5.0000e-01
9.7368e-04 1.0685e-03 2.0280e+00 2.2013e+00 1.1801e+01 3.1387e+00 1.5449e-01 3.4404e-02 1.7596e-02 3.5800e-02 7.6319e-01 5.0000e-01
1.2105e-03 1.3571e-03 2.1102e+00 2.3063e+00 1.0967e+01 3.2593e+00 1.5256e-01 3.9418e-02 1.9810e-02 4.0370e-02 7.3194e-01 5.0000e-01
1.4474e-03 1.6569e-03 2.1421e+00 2.3501e+00 1.0287e+01 3.2616e+00 1.5051e-01 4.3963e-02 2.1806e-02 4.4433e-02 7.1082e-01 5.0000e-01
1.6842e-03 1.9679e-03 2.1446e+00 2.3568e+00 9.7263e+00 3.1996e+00 1.4846e-01 4.8082e-02 2.3613e-02 4.8059e-02 6.9570e-01 5.0000e-01
1.9211e-03 2.2901e-03 2.1302e+00 2.3412e+00 9.2594e+00 3.1058e+00 1.4647e-01 5.1817e-02 2.5252e-02 5.1309e-02 6.8442e-01 5.0000e-01
2.1579e-03 2.6235e-03 2.1065e+00 2.3128e+00 8.8662e+00 2.9984e+00 1.4457e-01 5.5211e-02 2.6744e-02 5.4232e-02 6.7570e-01 5.0000e-01
2.3947e-03 2.9682e-03 2.0780e+00 2.2771e+00 8.5312e+00 2.8877e+00 1.4279e-01 5.8304e-02 2.8106e-02 5.6873e-02 6.6878e-01 5.0000e-01
2.6316e-03 3.3241e-03 2.0471e+00 2.2378e+00 8.2430e+00 2.7790e+00 1.4110e-01 6.1129e-02 2.9354e-02 5.9268e-02 6.6316e-01 5.0000e-01
2.8684e-03 3.6912e-03 2.0154e+00 2.1970e+00 7.9927e+00 2.6749e+00 1.3953e-01 6.3719e-02 3.0500e-02 6.1446e-02 6.5852e-01 5.0000e-01
3.1053e-03 4.0695e-03 1.9840e+00 2.1560e+00 7.7735e+00 2.5767e+00 1.3805e-01 6.6099e-02 3.1557e-02 6.3434e-02 6.5463e-01 5.0000e-01
3.3421e-03 4.4591e-03 1.9532e+00 2.1156e+00 7.5801e+00 2.4849e+00 1.3666e-01 6.8291e-02 3.2532e-02 6.5253e-02 6.5131e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.9235e+00 2.0763e+00 7.4083e+00 2.3993e+00 1.3535e-01 7.0317e-02 3.3435e-02 6.6922e-02 6.4845e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.8950e+00 2.0384e+00 7.2548e+00 2.3196e+00 1.3411e-01 7.2191e-02 3.4274e-02 6.8456e-02 6.4597e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.8677e+00 2.0019e+00 7.1169e+00 2.2456e+00 1.3294e-01 7.3929e-02 3.5053e-02 6.9869e-02 6.4378e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.8416e+00 1.9670e+00 6.9924e+00 2.1768e+00 1.3183e-01 7.5544e-02 3.5778e-02 7.1172e-02 6.4184e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.8167e+00 1.9336e+00 6.8796e+00 2.1127e+00 1.3078e-01 7.7045e-02 3.6454e-02 7.2376e-02 6.4012e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.7930e+00 1.9018e+00 6.7770e+00 2.0530e+00 1.2977e-01 7.8444e-02 3.7086e-02 7.3489e-02 6.3857e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.7705e+00 1.8714e+00 6.6833e+00 1.9972e+00 1.2881e-01 7.9747e-02 3.7676e-02 7.4519e-02 6.3716e-01 5.0000e-01
