# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3088e+00 1.3795e+00 1.2356e+01 1.1576e+00 9.9136e-02 2.2144e-02 8.2990e-03 2.7104e-02 6.7580e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5683e+00 1.6775e+00 1.1385e+01 1.4809e+00 9.6283e-02 2.7714e-02 1.0132e-02 3.3187e-02 6.0211e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7173e+00 1.8558e+00 1.0602e+01 1.6546e+00 9.3448e-02 3.2557e-02 1.1690e-02 3.8323e-02 5.6105e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.7998e+00 1.9581e+00 9.9622e+00 1.7324e+00 9.0748e-02 3.6842e-02 1.3052e-02 4.2782e-02 5.3482e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.8418e+00 2.0123e+00 9.4333e+00 1.7525e+00 8.8238e-02 4.0670e-02 1.4261e-02 4.6718e-02 5.1661e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.8590e+00 2.0359e+00 8.9900e+00 1.7392e+00 8.5935e-02 4.4115e-02 1.5345e-02 5.0230e-02 5.0324e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.8608e+00 2.0397e+00 8.6140e+00 1.7071e+00 8.3835e-02 4.7234e-02 1.6324e-02 5.3390e-02 4.9300e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.8531e+00 2.0309e+00 8.2913e+00 1.6651e+00 8.1926e-02 5.0072e-02 1.7214e-02 5.6253e-02 4.8492e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.8394e+00 2.0140e+00 8.0115e+00 1.6185e+00 8.0190e-02 5.2668e-02 1.8028e-02 5.8860e-02 4.7839e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.8220e+00 1.9920e+00 7.7666e+00 1.5703e+00 7.8610e-02 5.5053e-02 1.8776e-02 6.1247e-02 4.7300e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.8026e+00 1.9668e+00 7.5505e+00 1.5223e+00 7.7168e-02 5.7251e-02 1.9465e-02 6.3440e-02 4.6849e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.7820e+00 1.9399e+00 7.3585e+00 1.4756e+00 7.5850e-02 5.9286e-02 2.0102e-02 6.5463e-02 4.6466e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.7610e+00 1.9120e+00 7.1867e+00 1.4308e+00 7.4641e-02 6.1174e-02 2.0694e-02 6.7334e-02 4.6138e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.7398e+00 1.8838e+00 7.0322e+00 1.3880e+00 7.3529e-02 6.2932e-02 2.1245e-02 6.9069e-02 4.5854e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.7189e+00 1.8557e+00 6.8924e+00 1.3475e+00 7.2505e-02 6.4571e-02 2.1759e-02 7.0682e-02 4.5606e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.6984e+00 1.8280e+00 6.7654e+00 1.3092e+00 7.1557e-02 6.6104e-02 2.2239e-02 7.2184e-02 4.5388e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.6783e+00 1.8009e+00 6.6495e+00 1.2731e+00 7.0679e-02 6.7539e-02 2.2689e-02 7.3585e-02 4.5196e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.6589e+00 1.7744e+00 6.5434e+00 1.2390e+00 6.9863e-02 6.8885e-02 2.3111e-02 7.4894e-02 4.5025e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.6400e+00 1.7487e+00 6.4460e+00 1.2069e+00 6.9104e-02 7.0150e-02 2.3508e-02 7.6119e-02 4.4873e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.6218e+00 1.7238e+00 6.3561e+00 1.1766e+00 6.8394e-02 7.1339e-02 2.3882e-02 7.7266e-02 4.4737e-01 6.0000e-01
