# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.6294e+00 1.7739e+00 9.0245e+00 6.5974e-01 3.0935e-02 5.4740e-02 5.5262e-03 4.6920e-02 2.4849e-01 3.5000e-01
7.3684e-04 7.9114e-04 1.6850e+00 1.8456e+00 8.2169e+00 6.5667e-01 2.7346e-02 6.3694e-02 6.4843e-03 5.4676e-02 2.3130e-01 3.5000e-01
9.7368e-04 1.0685e-03 1.6847e+00 1.8462e+00 7.6658e+00 6.3116e-01 2.5049e-02 7.0462e-02 7.2213e-03 6.0510e-02 2.2237e-01 3.5000e-01
1.2105e-03 1.3571e-03 1.6650e+00 1.8204e+00 7.2606e+00 6.0170e-01 2.3457e-02 7.5898e-02 7.8191e-03 6.5142e-02 2.1706e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.6382e+00 1.7846e+00 6.9475e+00 5.7339e-01 2.2291e-02 8.0430e-02 8.3199e-03 6.8946e-02 2.1365e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.6095e+00 1.7456e+00 6.6970e+00 5.4756e-01 2.1402e-02 8.4306e-02 8.7487e-03 7.2142e-02 2.1136e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.5810e+00 1.7065e+00 6.4913e+00 5.2439e-01 2.0704e-02 8.7681e-02 9.1217e-03 7.4873e-02 2.0978e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.5536e+00 1.6686e+00 6.3189e+00 5.0369e-01 2.0143e-02 9.0659e-02 9.4500e-03 7.7235e-02 2.0868e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.5276e+00 1.6324e+00 6.1721e+00 4.8517e-01 1.9684e-02 9.3315e-02 9.7416e-03 7.9299e-02 2.0792e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.5031e+00 1.5983e+00 6.0454e+00 4.6856e-01 1.9302e-02 9.5703e-02 1.0003e-02 8.1117e-02 2.0740e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.4801e+00 1.5663e+00 5.9350e+00 4.5359e-01 1.8982e-02 9.7863e-02 1.0237e-02 8.2728e-02 2.0705e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.4586e+00 1.5362e+00 5.8379e+00 4.4005e-01 1.8709e-02 9.9829e-02 1.0450e-02 8.4162e-02 2.0685e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.4384e+00 1.5079e+00 5.7519e+00 4.2775e-01 1.8477e-02 1.0162e-01 1.0643e-02 8.5444e-02 2.0674e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.4194e+00 1.4814e+00 5.6751e+00 4.1652e-01 1.8276e-02 1.0327e-01 1.0818e-02 8.6595e-02 2.0673e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.4017e+00 1.4564e+00 5.6062e+00 4.0624e-01 1.8103e-02 1.0479e-01 1.0979e-02 8.7630e-02 2.0678e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.3849e+00 1.4330e+00 5.5442e+00 3.9679e-01 1.7952e-02 1.0619e-01 1.1126e-02 8.8563e-02 2.0688e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.3692e+00 1.4109e+00 5.4880e+00 3.8808e-01 1.7820e-02 1.0748e-01 1.1261e-02 8.9406e-02 2.0702e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.3543e+00 1.3901e+00 5.4370e+00 3.8003e-01 1.7705e-02 1.0868e-01 1.1385e-02 9.0167e-02 2.0721e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.3402e+00 1.3704e+00 5.3905e+00 3.7256e-01 1.7605e-02 1.0979e-01 1.1499e-02 9.0856e-02 2.0742e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.3269e+00 1.3518e+00 5.3481e+00 3.6561e-01 1.7517e-02 1.1082e-01 1.1605e-02 9.1480e-02 2.0765e-01 3.5000e-01
