# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0722e+00 1.1222e+00 1.1883e+01 6.1999e-01 5.8600e-02 1.6155e-02 6.0954e-03 2.5728e-02 5.3926e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3243e+00 1.4055e+00 1.1140e+01 8.3941e-01 5.7268e-02 2.0002e-02 7.3571e-03 3.1294e-02 4.7862e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4894e+00 1.5974e+00 1.0517e+01 9.8591e-01 5.5887e-02 2.3335e-02 8.4158e-03 3.5985e-02 4.4441e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.5973e+00 1.7265e+00 9.9887e+00 1.0773e+00 5.4510e-02 2.6301e-02 9.3393e-03 4.0081e-02 4.2227e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6667e+00 1.8117e+00 9.5357e+00 1.1297e+00 5.3171e-02 2.8978e-02 1.0162e-02 4.3731e-02 4.0667e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7100e+00 1.8662e+00 9.1438e+00 1.1552e+00 5.1890e-02 3.1415e-02 1.0905e-02 4.7025e-02 3.9505e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7353e+00 1.8988e+00 8.8018e+00 1.1624e+00 5.0677e-02 3.3649e-02 1.1582e-02 5.0025e-02 3.8601e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.7480e+00 1.9157e+00 8.5010e+00 1.1574e+00 4.9537e-02 3.5706e-02 1.2203e-02 5.2777e-02 3.7876e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.7520e+00 1.9214e+00 8.2344e+00 1.1443e+00 4.8469e-02 3.7608e-02 1.2775e-02 5.5315e-02 3.7281e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.7497e+00 1.9190e+00 7.9968e+00 1.1261e+00 4.7472e-02 3.9374e-02 1.3306e-02 5.7665e-02 3.6783e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.7431e+00 1.9107e+00 7.7836e+00 1.1047e+00 4.6541e-02 4.1018e-02 1.3799e-02 5.9849e-02 3.6359e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.7334e+00 1.8982e+00 7.5913e+00 1.0815e+00 4.5674e-02 4.2553e-02 1.4258e-02 6.1886e-02 3.5994e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7215e+00 1.8826e+00 7.4170e+00 1.0573e+00 4.4864e-02 4.3990e-02 1.4688e-02 6.3790e-02 3.5676e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7082e+00 1.8650e+00 7.2584e+00 1.0329e+00 4.4109e-02 4.5337e-02 1.5091e-02 6.5573e-02 3.5397e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.6939e+00 1.8459e+00 7.1134e+00 1.0086e+00 4.3404e-02 4.6603e-02 1.5470e-02 6.7247e-02 3.5150e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.6790e+00 1.8259e+00 6.9804e+00 9.8468e-01 4.2744e-02 4.7795e-02 1.5826e-02 6.8821e-02 3.4929e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.6638e+00 1.8053e+00 6.8580e+00 9.6141e-01 4.2126e-02 4.8918e-02 1.6163e-02 7.0303e-02 3.4732e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.6484e+00 1.7844e+00 6.7450e+00 9.3886e-01 4.1547e-02 4.9979e-02 1.6480e-02 7.1700e-02 3.4554e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.6330e+00 1.7634e+00 6.6405e+00 9.1711e-01 4.1003e-02 5.0981e-02 1.6780e-02 7.3018e-02 3.4393e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6177e+00 1.7424e+00 6.5434e+00 8.9619e-01 4.0492e-02 5.1929e-02 1.7064e-02 7.4264e-02 3.4247e-01 7.5000e-01
