# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4249e+00 1.5234e+00 1.0452e+01 7.0795e-01 4.6990e-02 3.5695e-02 5.1316e-03 3.5556e-02 3.4866e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.5941e+00 1.7262e+00 9.5732e+00 7.9291e-01 4.2213e-02 4.2988e-02 6.1528e-03 4.2622e-02 3.1204e-01 5.0000e-01
9.7368e-04 1.0685e-03 1.6699e+00 1.8211e+00 8.9244e+00 8.1313e-01 3.8656e-02 4.8768e-02 6.9627e-03 4.8251e-02 2.9161e-01 5.0000e-01
1.2105e-03 1.3571e-03 1.7002e+00 1.8608e+00 8.4235e+00 8.0510e-01 3.5925e-02 5.3551e-02 7.6334e-03 5.2926e-02 2.7852e-01 5.0000e-01
1.4474e-03 1.6569e-03 1.7069e+00 1.8704e+00 8.0233e+00 7.8493e-01 3.3770e-02 5.7624e-02 8.2044e-03 5.6912e-02 2.6941e-01 5.0000e-01
1.6842e-03 1.9679e-03 1.7008e+00 1.8632e+00 7.6951e+00 7.6000e-01 3.2031e-02 6.1165e-02 8.7005e-03 6.0374e-02 2.6273e-01 5.0000e-01
1.9211e-03 2.2901e-03 1.6876e+00 1.8463e+00 7.4201e+00 7.3376e-01 3.0599e-02 6.4292e-02 9.1379e-03 6.3424e-02 2.5763e-01 5.0000e-01
2.1579e-03 2.6235e-03 1.6706e+00 1.8239e+00 7.1860e+00 7.0786e-01 2.9403e-02 6.7086e-02 9.5280e-03 6.6138e-02 2.5363e-01 5.0000e-01
2.3947e-03 2.9682e-03 1.6515e+00 1.7985e+00 6.9838e+00 6.8306e-01 2.8389e-02 6.9608e-02 9.8790e-03 6.8573e-02 2.5043e-01 5.0000e-01
2.6316e-03 3.3241e-03 1.6316e+00 1.7716e+00 6.8072e+00 6.5969e-01 2.7520e-02 7.1900e-02 1.0197e-02 7.0773e-02 2.4782e-01 5.0000e-01
2.8684e-03 3.6912e-03 1.6113e+00 1.7441e+00 6.6516e+00 6.3784e-01 2.6768e-02 7.3998e-02 1.0487e-02 7.2770e-02 2.4566e-01 5.0000e-01
3.1053e-03 4.0695e-03 1.5913e+00 1.7166e+00 6.5132e+00 6.1750e-01 2.6112e-02 7.5926e-02 1.0753e-02 7.4593e-02 2.4387e-01 5.0000e-01
3.3421e-03 4.4591e-03 1.5716e+00 1.6896e+00 6.3894e+00 5.9859e-01 2.5535e-02 7.7707e-02 1.0998e-02 7.6261e-02 2.4236e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.5524e+00 1.6632e+00 6.2780e+00 5.8103e-01 2.5025e-02 7.9357e-02 1.1224e-02 7.7794e-02 2.4109e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.5339e+00 1.6375e+00 6.1771e+00 5.6470e-01 2.4571e-02 8.0891e-02 1.1433e-02 7.9205e-02 2.4001e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.5160e+00 1.6128e+00 6.0854e+00 5.4951e-01 2.4165e-02 8.2321e-02 1.1627e-02 8.0507e-02 2.3909e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.4988e+00 1.5888e+00 6.0016e+00 5.3535e-01 2.3801e-02 8.3656e-02 1.1808e-02 8.1712e-02 2.3831e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.4823e+00 1.5658e+00 5.9249e+00 5.2215e-01 2.3473e-02 8.4905e-02 1.1976e-02 8.2828e-02 2.3765e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.4664e+00 1.5437e+00 5.8544e+00 5.0981e-01 2.3177e-02 8.6077e-02 1.2134e-02 8.3862e-02 2.3708e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.4512e+00 1.5224e+00 5.7893e+00 4.9826e-01 2.2908e-02 8.7176e-02 1.2281e-02 8.4823e-02 2.3661e-01 5.0000e-01
