# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2722e+00 1.3465e+00 1.1108e+01 6.6867e-01 5.3382e-02 2.6727e-02 4.9818e-03 3.0830e-02 4.1311e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.4889e+00 1.5981e+00 1.0258e+01 8.0898e-01 4.9154e-02 3.2688e-02 6.0220e-03 3.7318e-02 3.6495e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.6073e+00 1.7412e+00 9.5964e+00 8.7205e-01 4.5682e-02 3.7589e-02 6.8684e-03 4.2636e-02 3.3758e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.6708e+00 1.8207e+00 9.0666e+00 8.9261e-01 4.2817e-02 4.1749e-02 7.5821e-03 4.7154e-02 3.1976e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.7024e+00 1.8616e+00 8.6326e+00 8.9026e-01 4.0432e-02 4.5354e-02 8.1982e-03 5.1080e-02 3.0718e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.7149e+00 1.8785e+00 8.2702e+00 8.7577e-01 3.8425e-02 4.8531e-02 8.7389e-03 5.4545e-02 2.9781e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.7155e+00 1.8801e+00 7.9626e+00 8.5507e-01 3.6719e-02 5.1364e-02 9.2196e-03 5.7639e-02 2.9055e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.7088e+00 1.8720e+00 7.6978e+00 8.3150e-01 3.5254e-02 5.3917e-02 9.6515e-03 6.0428e-02 2.8476e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.6975e+00 1.8575e+00 7.4672e+00 8.0694e-01 3.3984e-02 5.6235e-02 1.0043e-02 6.2959e-02 2.8005e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.6833e+00 1.8389e+00 7.2644e+00 7.8243e-01 3.2876e-02 5.8355e-02 1.0399e-02 6.5270e-02 2.7615e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.6673e+00 1.8178e+00 7.0846e+00 7.5858e-01 3.1901e-02 6.0304e-02 1.0726e-02 6.7390e-02 2.7287e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.6504e+00 1.7951e+00 6.9239e+00 7.3568e-01 3.1038e-02 6.2105e-02 1.1027e-02 6.9343e-02 2.7009e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.6330e+00 1.7716e+00 6.7794e+00 7.1389e-01 3.0271e-02 6.3775e-02 1.1306e-02 7.1148e-02 2.6770e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.6155e+00 1.7478e+00 6.6488e+00 6.9326e-01 2.9583e-02 6.5329e-02 1.1565e-02 7.2821e-02 2.6564e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.5980e+00 1.7240e+00 6.5301e+00 6.7379e-01 2.8966e-02 6.6780e-02 1.1805e-02 7.4375e-02 2.6385e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.5808e+00 1.7004e+00 6.4218e+00 6.5545e-01 2.8408e-02 6.8137e-02 1.2030e-02 7.5822e-02 2.6229e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.5639e+00 1.6772e+00 6.3226e+00 6.3818e-01 2.7903e-02 6.9410e-02 1.2241e-02 7.7172e-02 2.6092e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.5475e+00 1.6544e+00 6.2313e+00 6.2193e-01 2.7444e-02 7.0605e-02 1.2438e-02 7.8432e-02 2.5972e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.5314e+00 1.6323e+00 6.1472e+00 6.0664e-01 2.7025e-02 7.1730e-02 1.2623e-02 7.9612e-02 2.5866e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.5159e+00 1.6107e+00 6.0694e+00 5.9223e-01 2.6642e-02 7.2790e-02 1.2797e-02 8.0716e-02 2.5772e-01 6.0000e-01
