# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1365e+00 1.1912e+00 1.2179e+01 7.9684e-01 7.5150e-02 1.7752e-02 7.2693e-03 2.5667e-02 6.1697e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3961e+00 1.4842e+00 1.1370e+01 1.0705e+00 7.3753e-02 2.2061e-02 8.7970e-03 3.1290e-02 5.4925e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5622e+00 1.6784e+00 1.0694e+01 1.2478e+00 7.2245e-02 2.5818e-02 1.0087e-02 3.6045e-02 5.1133e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6674e+00 1.8053e+00 1.0125e+01 1.3539e+00 7.0705e-02 2.9175e-02 1.1218e-02 4.0204e-02 4.8695e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7326e+00 1.8860e+00 9.6410e+00 1.4105e+00 6.9182e-02 3.2210e-02 1.2228e-02 4.3911e-02 4.6989e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.7709e+00 1.9348e+00 9.2247e+00 1.4339e+00 6.7709e-02 3.4976e-02 1.3143e-02 4.7253e-02 4.5726e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.7910e+00 1.9612e+00 8.8636e+00 1.4355e+00 6.6303e-02 3.7511e-02 1.3976e-02 5.0294e-02 4.4749e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.7988e+00 1.9721e+00 8.5480e+00 1.4228e+00 6.4973e-02 3.9845e-02 1.4741e-02 5.3077e-02 4.3971e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.7982e+00 1.9721e+00 8.2698e+00 1.4012e+00 6.3723e-02 4.2000e-02 1.5447e-02 5.5639e-02 4.3335e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.7918e+00 1.9643e+00 8.0231e+00 1.3742e+00 6.2550e-02 4.3999e-02 1.6100e-02 5.8006e-02 4.2804e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.7813e+00 1.9511e+00 7.8028e+00 1.3440e+00 6.1453e-02 4.5857e-02 1.6707e-02 6.0200e-02 4.2355e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.7683e+00 1.9342e+00 7.6050e+00 1.3123e+00 6.0426e-02 4.7589e-02 1.7272e-02 6.2241e-02 4.1970e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.7534e+00 1.9147e+00 7.4265e+00 1.2800e+00 5.9467e-02 4.9207e-02 1.7800e-02 6.4145e-02 4.1635e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.7374e+00 1.8936e+00 7.2646e+00 1.2479e+00 5.8569e-02 5.0722e-02 1.8295e-02 6.5923e-02 4.1342e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.7207e+00 1.8713e+00 7.1171e+00 1.2164e+00 5.7728e-02 5.2143e-02 1.8759e-02 6.7589e-02 4.1083e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7037e+00 1.8485e+00 6.9823e+00 1.1858e+00 5.6939e-02 5.3479e-02 1.9195e-02 6.9151e-02 4.0853e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.6866e+00 1.8254e+00 6.8586e+00 1.1563e+00 5.6199e-02 5.4736e-02 1.9605e-02 7.0618e-02 4.0647e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.6696e+00 1.8023e+00 6.7447e+00 1.1278e+00 5.5504e-02 5.5921e-02 1.9993e-02 7.1997e-02 4.0461e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.6527e+00 1.7793e+00 6.6396e+00 1.1006e+00 5.4849e-02 5.7038e-02 2.0358e-02 7.3296e-02 4.0294e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.6361e+00 1.7567e+00 6.5422e+00 1.0745e+00 5.4232e-02 5.8094e-02 2.0704e-02 7.4521e-02 4.0142e-01 7.0000e-01
