# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0167e+00 1.0623e+00 1.1713e+01 4.9655e-01 4.5854e-02 1.4174e-02 5.3554e-03 2.5494e-02 4.8040e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2640e+00 1.3390e+00 1.1025e+01 6.8072e-01 4.4862e-02 1.7500e-02 6.4457e-03 3.0961e-02 4.2605e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4301e+00 1.5309e+00 1.0443e+01 8.0858e-01 4.3828e-02 2.0376e-02 7.3562e-03 3.5561e-02 3.9536e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5418e+00 1.6636e+00 9.9462e+00 8.9245e-01 4.2790e-02 2.2934e-02 8.1484e-03 3.9578e-02 3.7545e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6162e+00 1.7543e+00 9.5167e+00 9.4407e-01 4.1773e-02 2.5245e-02 8.8536e-03 4.3160e-02 3.6141e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6649e+00 1.8149e+00 9.1425e+00 9.7272e-01 4.0792e-02 2.7351e-02 9.4905e-03 4.6398e-02 3.5092e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.6955e+00 1.8537e+00 8.8137e+00 9.8525e-01 3.9856e-02 2.9286e-02 1.0071e-02 4.9354e-02 3.4274e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7131e+00 1.8767e+00 8.5227e+00 9.8661e-01 3.8970e-02 3.1071e-02 1.0605e-02 5.2070e-02 3.3617e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7216e+00 1.8880e+00 8.2635e+00 9.8030e-01 3.8135e-02 3.2726e-02 1.1097e-02 5.4581e-02 3.3076e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7233e+00 1.8906e+00 8.0311e+00 9.6880e-01 3.7351e-02 3.4266e-02 1.1555e-02 5.6913e-02 3.2621e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7202e+00 1.8869e+00 7.8217e+00 9.5387e-01 3.6615e-02 3.5703e-02 1.1980e-02 5.9085e-02 3.2234e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7137e+00 1.8785e+00 7.6321e+00 9.3675e-01 3.5926e-02 3.7047e-02 1.2378e-02 6.1115e-02 3.1899e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7046e+00 1.8666e+00 7.4596e+00 9.1832e-01 3.5280e-02 3.8307e-02 1.2751e-02 6.3018e-02 3.1606e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.6937e+00 1.8522e+00 7.3020e+00 8.9921e-01 3.4674e-02 3.9491e-02 1.3101e-02 6.4804e-02 3.1348e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.6815e+00 1.8359e+00 7.1576e+00 8.7984e-01 3.4107e-02 4.0606e-02 1.3430e-02 6.6485e-02 3.1119e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6684e+00 1.8184e+00 7.0247e+00 8.6052e-01 3.3574e-02 4.1658e-02 1.3741e-02 6.8069e-02 3.0914e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6548e+00 1.8000e+00 6.9020e+00 8.4148e-01 3.3074e-02 4.2651e-02 1.4034e-02 6.9563e-02 3.0730e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6408e+00 1.7810e+00 6.7886e+00 8.2284e-01 3.2605e-02 4.3590e-02 1.4311e-02 7.0975e-02 3.0564e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6266e+00 1.7616e+00 6.6833e+00 8.0470e-01 3.2162e-02 4.4479e-02 1.4574e-02 7.2311e-02 3.0413e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6124e+00 1.7422e+00 6.5853e+00 7.8713e-01 3.1746e-02 4.5321e-02 1.4823e-02 7.3576e-02 3.0276e-01 8.0000e-01
