# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0528e+00 1.0997e+00 1.2495e+01 7.1512e-01 6.9301e-02 1.4813e-02 9.1590e-03 2.3785e-02 6.4514e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3146e+00 1.3921e+00 1.1756e+01 1.0035e+00 6.9621e-02 1.8310e-02 1.1014e-02 2.8920e-02 5.8069e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4928e+00 1.5977e+00 1.1128e+01 1.2166e+00 6.9729e-02 2.1369e-02 1.2564e-02 3.3265e-02 5.4592e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6142e+00 1.7416e+00 1.0588e+01 1.3665e+00 6.9666e-02 2.4126e-02 1.3919e-02 3.7080e-02 5.2443e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6962e+00 1.8413e+00 1.0120e+01 1.4672e+00 6.9469e-02 2.6650e-02 1.5134e-02 4.0500e-02 5.0994e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7505e+00 1.9087e+00 9.7106e+00 1.5308e+00 6.9168e-02 2.8981e-02 1.6240e-02 4.3607e-02 4.9956e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7850e+00 1.9525e+00 9.3496e+00 1.5669e+00 6.8787e-02 3.1147e-02 1.7258e-02 4.6456e-02 4.9176e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.8053e+00 1.9788e+00 9.0294e+00 1.5829e+00 6.8346e-02 3.3166e-02 1.8202e-02 4.9084e-02 4.8568e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.8153e+00 1.9921e+00 8.7437e+00 1.5844e+00 6.7862e-02 3.5055e-02 1.9081e-02 5.1522e-02 4.8078e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.8178e+00 1.9958e+00 8.4874e+00 1.5754e+00 6.7346e-02 3.6826e-02 1.9904e-02 5.3790e-02 4.7673e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.8149e+00 1.9923e+00 8.2564e+00 1.5590e+00 6.6808e-02 3.8488e-02 2.0675e-02 5.5909e-02 4.7331e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.8079e+00 1.9835e+00 8.0472e+00 1.5374e+00 6.6257e-02 4.0052e-02 2.1401e-02 5.7892e-02 4.7036e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7981e+00 1.9708e+00 7.8571e+00 1.5124e+00 6.5698e-02 4.1525e-02 2.2084e-02 5.9751e-02 4.6778e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7862e+00 1.9551e+00 7.6836e+00 1.4852e+00 6.5136e-02 4.2913e-02 2.2729e-02 6.1499e-02 4.6548e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7729e+00 1.9374e+00 7.5246e+00 1.4566e+00 6.4574e-02 4.4223e-02 2.3339e-02 6.3144e-02 4.6341e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.7585e+00 1.9183e+00 7.3787e+00 1.4273e+00 6.4016e-02 4.5460e-02 2.3915e-02 6.4694e-02 4.6153e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.7435e+00 1.8981e+00 7.2442e+00 1.3978e+00 6.3462e-02 4.6630e-02 2.4461e-02 6.6156e-02 4.5980e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.7281e+00 1.8774e+00 7.1199e+00 1.3684e+00 6.2916e-02 4.7737e-02 2.4979e-02 6.7537e-02 4.5821e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.7125e+00 1.8562e+00 7.0049e+00 1.3394e+00 6.2377e-02 4.8784e-02 2.5470e-02 6.8842e-02 4.5671e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6969e+00 1.8350e+00 6.8981e+00 1.3110e+00 6.1846e-02 4.9776e-02 2.5937e-02 7.0077e-02 4.5531e-01 7.5000e-01
