# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0075e+00 1.0516e+00 1.2050e+01 5.6244e-01 5.2841e-02 1.3410e-02 7.4073e-03 2.4407e-02 5.5410e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2602e+00 1.3334e+00 1.1363e+01 7.8935e-01 5.2815e-02 1.6556e-02 8.8918e-03 2.9638e-02 4.9701e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4334e+00 1.5327e+00 1.0778e+01 9.5715e-01 5.2643e-02 1.9298e-02 1.0129e-02 3.4050e-02 4.6584e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5523e+00 1.6733e+00 1.0274e+01 1.0755e+00 5.2359e-02 2.1759e-02 1.1207e-02 3.7913e-02 4.4631e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6336e+00 1.7717e+00 9.8355e+00 1.1554e+00 5.1994e-02 2.4006e-02 1.2172e-02 4.1370e-02 4.3298e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6881e+00 1.8392e+00 9.4511e+00 1.2063e+00 5.1570e-02 2.6075e-02 1.3048e-02 4.4506e-02 4.2331e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7236e+00 1.8840e+00 9.1116e+00 1.2358e+00 5.1105e-02 2.7993e-02 1.3854e-02 4.7378e-02 4.1597e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7454e+00 1.9119e+00 8.8097e+00 1.2495e+00 5.0614e-02 2.9778e-02 1.4599e-02 5.0027e-02 4.1018e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7570e+00 1.9272e+00 8.5398e+00 1.2518e+00 5.0107e-02 3.1445e-02 1.5293e-02 5.2483e-02 4.0550e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7614e+00 1.9332e+00 8.2970e+00 1.2459e+00 4.9592e-02 3.3007e-02 1.5940e-02 5.4770e-02 4.0160e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7603e+00 1.9320e+00 8.0777e+00 1.2341e+00 4.9076e-02 3.4473e-02 1.6548e-02 5.6906e-02 3.9830e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7552e+00 1.9256e+00 7.8786e+00 1.2182e+00 4.8564e-02 3.5851e-02 1.7118e-02 5.8906e-02 3.9545e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7472e+00 1.9152e+00 7.6972e+00 1.1995e+00 4.8057e-02 3.7148e-02 1.7656e-02 6.0785e-02 3.9295e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7370e+00 1.9019e+00 7.5313e+00 1.1790e+00 4.7559e-02 3.8372e-02 1.8163e-02 6.2552e-02 3.9074e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.7254e+00 1.8863e+00 7.3790e+00 1.1573e+00 4.7072e-02 3.9528e-02 1.8642e-02 6.4217e-02 3.8876e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.7126e+00 1.8692e+00 7.2388e+00 1.1350e+00 4.6595e-02 4.0620e-02 1.9095e-02 6.5788e-02 3.8697e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6991e+00 1.8510e+00 7.1094e+00 1.1124e+00 4.6131e-02 4.1653e-02 1.9525e-02 6.7272e-02 3.8534e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6851e+00 1.8321e+00 6.9895e+00 1.0899e+00 4.5679e-02 4.2632e-02 1.9933e-02 6.8676e-02 3.8384e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6708e+00 1.8127e+00 6.8783e+00 1.0677e+00 4.5240e-02 4.3559e-02 2.0319e-02 7.0005e-02 3.8245e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6564e+00 1.7930e+00 6.7748e+00 1.0458e+00 4.4812e-02 4.4439e-02 2.0687e-02 7.1265e-02 3.8116e-01 8.0000e-01
