# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1355e+00 1.1925e+00 1.1593e+01 6.2150e-01 5.6476e-02 1.9542e-02 5.2322e-03 2.7415e-02 4.8203e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3785e+00 1.4683e+00 1.0810e+01 8.0760e-01 5.3760e-02 2.4127e-02 6.3352e-03 3.3326e-02 4.2500e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5290e+00 1.6454e+00 1.0168e+01 9.1743e-01 5.1266e-02 2.8030e-02 7.2537e-03 3.8271e-02 3.9243e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6217e+00 1.7579e+00 9.6342e+00 9.7603e-01 4.9013e-02 3.1441e-02 8.0453e-03 4.2551e-02 3.7112e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.6775e+00 1.8276e+00 9.1849e+00 1.0018e+00 4.6993e-02 3.4468e-02 8.7414e-03 4.6332e-02 3.5599e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.7093e+00 1.8683e+00 8.8016e+00 1.0069e+00 4.5188e-02 3.7184e-02 9.3620e-03 4.9717e-02 3.4464e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.7252e+00 1.8893e+00 8.4708e+00 9.9936e-01 4.3575e-02 3.9641e-02 9.9209e-03 5.2778e-02 3.3579e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.7303e+00 1.8967e+00 8.1825e+00 9.8408e-01 4.2132e-02 4.1881e-02 1.0428e-02 5.5568e-02 3.2868e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.7282e+00 1.8946e+00 7.9289e+00 9.6429e-01 4.0838e-02 4.3934e-02 1.0892e-02 5.8125e-02 3.2285e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.7212e+00 1.8859e+00 7.7041e+00 9.4204e-01 3.9673e-02 4.5826e-02 1.1318e-02 6.0480e-02 3.1797e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.7109e+00 1.8726e+00 7.5033e+00 9.1864e-01 3.8622e-02 4.7577e-02 1.1711e-02 6.2660e-02 3.1384e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.6983e+00 1.8561e+00 7.3230e+00 8.9494e-01 3.7671e-02 4.9203e-02 1.2076e-02 6.4683e-02 3.1029e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.6842e+00 1.8375e+00 7.1601e+00 8.7145e-01 3.6807e-02 5.0718e-02 1.2415e-02 6.6566e-02 3.0722e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.6692e+00 1.8174e+00 7.0122e+00 8.4851e-01 3.6019e-02 5.2134e-02 1.2732e-02 6.8324e-02 3.0454e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.6536e+00 1.7965e+00 6.8773e+00 8.2632e-01 3.5300e-02 5.3461e-02 1.3028e-02 6.9969e-02 3.0218e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.6378e+00 1.7751e+00 6.7539e+00 8.0499e-01 3.4640e-02 5.4707e-02 1.3306e-02 7.1510e-02 3.0010e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.6219e+00 1.7534e+00 6.6404e+00 7.8457e-01 3.4035e-02 5.5878e-02 1.3567e-02 7.2957e-02 2.9825e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.6061e+00 1.7318e+00 6.5358e+00 7.6508e-01 3.3477e-02 5.6982e-02 1.3812e-02 7.4316e-02 2.9660e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.5904e+00 1.7104e+00 6.4391e+00 7.4651e-01 3.2961e-02 5.8024e-02 1.4044e-02 7.5596e-02 2.9512e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.5751e+00 1.6892e+00 6.3494e+00 7.2884e-01 3.2485e-02 5.9008e-02 1.4262e-02 7.6802e-02 2.9379e-01 7.0000e-01
