# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1270e+00 1.1850e+00 1.1218e+01 4.7124e-01 4.0276e-02 2.1008e-02 3.9101e-03 2.8531e-02 3.7105e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3588e+00 1.4490e+00 1.0469e+01 5.9999e-01 3.7322e-02 2.5687e-02 4.7146e-03 3.4565e-02 3.2498e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5007e+00 1.6166e+00 9.8623e+00 6.7202e-01 3.4798e-02 2.9583e-02 5.3730e-03 3.9569e-02 2.9839e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.5877e+00 1.7225e+00 9.3609e+00 7.0794e-01 3.2643e-02 3.2931e-02 5.9322e-03 4.3874e-02 2.8083e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.6401e+00 1.7879e+00 8.9399e+00 7.2162e-01 3.0799e-02 3.5865e-02 6.4181e-03 4.7659e-02 2.6827e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.6700e+00 1.8263e+00 8.5810e+00 7.2178e-01 2.9212e-02 3.8474e-02 6.8473e-03 5.1037e-02 2.5879e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.6851e+00 1.8462e+00 8.2713e+00 7.1382e-01 2.7837e-02 4.0820e-02 7.2309e-03 5.4084e-02 2.5137e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.6903e+00 1.8533e+00 8.0011e+00 7.0109e-01 2.6639e-02 4.2948e-02 7.5772e-03 5.6856e-02 2.4539e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.6886e+00 1.8516e+00 7.7631e+00 6.8570e-01 2.5589e-02 4.4893e-02 7.8923e-03 5.9394e-02 2.4047e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.6823e+00 1.8437e+00 7.5517e+00 6.6894e-01 2.4662e-02 4.6681e-02 8.1808e-03 6.1731e-02 2.3635e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.6729e+00 1.8314e+00 7.3627e+00 6.5166e-01 2.3840e-02 4.8333e-02 8.4464e-03 6.3891e-02 2.3286e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.6613e+00 1.8161e+00 7.1925e+00 6.3436e-01 2.3107e-02 4.9866e-02 8.6921e-03 6.5895e-02 2.2986e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.6482e+00 1.7986e+00 7.0386e+00 6.1738e-01 2.2451e-02 5.1293e-02 8.9203e-03 6.7761e-02 2.2726e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.6342e+00 1.7798e+00 6.8985e+00 6.0089e-01 2.1860e-02 5.2628e-02 9.1330e-03 6.9502e-02 2.2500e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.6197e+00 1.7601e+00 6.7706e+00 5.8502e-01 2.1327e-02 5.3878e-02 9.3317e-03 7.1131e-02 2.2301e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.6048e+00 1.7399e+00 6.6533e+00 5.6983e-01 2.0843e-02 5.5052e-02 9.5179e-03 7.2657e-02 2.2126e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.5899e+00 1.7194e+00 6.5454e+00 5.5532e-01 2.0403e-02 5.6157e-02 9.6928e-03 7.4089e-02 2.1970e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.5749e+00 1.6989e+00 6.4457e+00 5.4151e-01 2.0002e-02 5.7199e-02 9.8573e-03 7.5435e-02 2.1832e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.5602e+00 1.6785e+00 6.3535e+00 5.2839e-01 1.9635e-02 5.8182e-02 1.0012e-02 7.6701e-02 2.1708e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.5456e+00 1.6584e+00 6.2678e+00 5.1592e-01 1.9298e-02 5.9112e-02 1.0159e-02 7.7895e-02 2.1597e-01 7.0000e-01
