# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3985e+00 1.4972e+00 1.0124e+01 4.8372e-01 2.8185e-02 3.7645e-02 3.6987e-03 3.6790e-02 2.4731e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.5599e+00 1.6911e+00 9.3160e+00 5.3776e-01 2.4728e-02 4.4710e-02 4.3892e-03 4.3823e-02 2.2099e-01 5.0000e-01
9.7368e-04 1.0685e-03 1.6336e+00 1.7831e+00 8.7174e+00 5.5015e-01 2.2256e-02 5.0242e-02 4.9311e-03 4.9400e-02 2.0616e-01 5.0000e-01
1.2105e-03 1.3571e-03 1.6642e+00 1.8228e+00 8.2524e+00 5.4447e-01 2.0410e-02 5.4795e-02 5.3773e-03 5.4023e-02 1.9658e-01 5.0000e-01
1.4474e-03 1.6569e-03 1.6723e+00 1.8339e+00 7.8786e+00 5.3101e-01 1.8983e-02 5.8663e-02 5.7562e-03 5.7964e-02 1.8989e-01 5.0000e-01
1.6842e-03 1.9679e-03 1.6679e+00 1.8285e+00 7.5704e+00 5.1446e-01 1.7848e-02 6.2025e-02 6.0848e-03 6.1388e-02 1.8494e-01 5.0000e-01
1.9211e-03 2.2901e-03 1.6565e+00 1.8136e+00 7.3111e+00 4.9706e-01 1.6926e-02 6.4995e-02 6.3742e-03 6.4404e-02 1.8115e-01 5.0000e-01
2.1579e-03 2.6235e-03 1.6411e+00 1.7932e+00 7.0893e+00 4.7987e-01 1.6163e-02 6.7651e-02 6.6322e-03 6.7089e-02 1.7817e-01 5.0000e-01
2.3947e-03 2.9682e-03 1.6237e+00 1.7697e+00 6.8971e+00 4.6339e-01 1.5522e-02 7.0051e-02 6.8643e-03 6.9499e-02 1.7578e-01 5.0000e-01
2.6316e-03 3.3241e-03 1.6051e+00 1.7445e+00 6.7288e+00 4.4784e-01 1.4977e-02 7.2235e-02 7.0747e-03 7.1677e-02 1.7382e-01 5.0000e-01
2.8684e-03 3.6912e-03 1.5862e+00 1.7186e+00 6.5801e+00 4.3328e-01 1.4508e-02 7.4235e-02 7.2665e-03 7.3655e-02 1.7220e-01 5.0000e-01
3.1053e-03 4.0695e-03 1.5673e+00 1.6927e+00 6.4475e+00 4.1970e-01 1.4101e-02 7.6077e-02 7.4422e-03 7.5460e-02 1.7085e-01 5.0000e-01
3.3421e-03 4.4591e-03 1.5487e+00 1.6669e+00 6.3287e+00 4.0707e-01 1.3745e-02 7.7780e-02 7.6040e-03 7.7113e-02 1.6971e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.5306e+00 1.6417e+00 6.2215e+00 3.9533e-01 1.3432e-02 7.9360e-02 7.7534e-03 7.8631e-02 1.6875e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.5129e+00 1.6172e+00 6.1243e+00 3.8440e-01 1.3155e-02 8.0831e-02 7.8917e-03 8.0030e-02 1.6794e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.4959e+00 1.5934e+00 6.0358e+00 3.7423e-01 1.2908e-02 8.2203e-02 8.0202e-03 8.1320e-02 1.6724e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.4794e+00 1.5704e+00 5.9549e+00 3.6474e-01 1.2687e-02 8.3486e-02 8.1399e-03 8.2514e-02 1.6665e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.4636e+00 1.5483e+00 5.8807e+00 3.5589e-01 1.2489e-02 8.4688e-02 8.2514e-03 8.3620e-02 1.6615e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.4483e+00 1.5269e+00 5.8124e+00 3.4761e-01 1.2310e-02 8.5816e-02 8.3556e-03 8.4645e-02 1.6572e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.4336e+00 1.5064e+00 5.7494e+00 3.3986e-01 1.2148e-02 8.6876e-02 8.4531e-03 8.5597e-02 1.6536e-01 5.0000e-01
