# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.9931e+00 2.1289e+00 1.4864e+01 3.8582e+00 1.9995e-01 2.6460e-02 1.4619e-02 2.5911e-02 9.7121e-01 4.0000e-01
7.3684e-04 7.9114e-04 2.2886e+00 2.4860e+00 1.3104e+01 4.5809e+00 1.9715e-01 3.4441e-02 1.8390e-02 3.2856e-02 8.7465e-01 4.0000e-01
9.7368e-04 1.0685e-03 2.3949e+00 2.6261e+00 1.1778e+01 4.7274e+00 1.9389e-01 4.1611e-02 2.1720e-02 3.8847e-02 8.2424e-01 4.0000e-01
1.2105e-03 1.3571e-03 2.4083e+00 2.6518e+00 1.0781e+01 4.6075e+00 1.9067e-01 4.7934e-02 2.4649e-02 4.3984e-02 7.9441e-01 4.0000e-01
1.4474e-03 1.6569e-03 2.3801e+00 2.6228e+00 1.0022e+01 4.3914e+00 1.8771e-01 5.3465e-02 2.7218e-02 4.8385e-02 7.7520e-01 4.0000e-01
1.6842e-03 1.9679e-03 2.3349e+00 2.5694e+00 9.4306e+00 4.1545e+00 1.8506e-01 5.8307e-02 2.9477e-02 5.2176e-02 7.6205e-01 4.0000e-01
1.9211e-03 2.2901e-03 2.2841e+00 2.5068e+00 8.9591e+00 3.9263e+00 1.8269e-01 6.2566e-02 3.1474e-02 5.5464e-02 7.5260e-01 4.0000e-01
2.1579e-03 2.6235e-03 2.2328e+00 2.4421e+00 8.5755e+00 3.7169e+00 1.8058e-01 6.6336e-02 3.3250e-02 5.8338e-02 7.4555e-01 4.0000e-01
2.3947e-03 2.9682e-03 2.1834e+00 2.3787e+00 8.2577e+00 3.5283e+00 1.7868e-01 6.9693e-02 3.4839e-02 6.0866e-02 7.4013e-01 4.0000e-01
2.6316e-03 3.3241e-03 2.1367e+00 2.3181e+00 7.9903e+00 3.3596e+00 1.7696e-01 7.2700e-02 3.6268e-02 6.3103e-02 7.3587e-01 4.0000e-01
2.8684e-03 3.6912e-03 2.0931e+00 2.2610e+00 7.7624e+00 3.2088e+00 1.7539e-01 7.5406e-02 3.7560e-02 6.5093e-02 7.3244e-01 4.0000e-01
3.1053e-03 4.0695e-03 2.0525e+00 2.2075e+00 7.5661e+00 3.0737e+00 1.7394e-01 7.7853e-02 3.8732e-02 6.6871e-02 7.2965e-01 4.0000e-01
3.3421e-03 4.4591e-03 2.0147e+00 2.1575e+00 7.3954e+00 2.9523e+00 1.7261e-01 8.0073e-02 3.9800e-02 6.8464e-02 7.2734e-01 4.0000e-01
3.5789e-03 4.8598e-03 1.9797e+00 2.1109e+00 7.2457e+00 2.8428e+00 1.7137e-01 8.2093e-02 4.0775e-02 6.9895e-02 7.2540e-01 4.0000e-01
3.8158e-03 5.2718e-03 1.9470e+00 2.0674e+00 7.1136e+00 2.7437e+00 1.7020e-01 8.3936e-02 4.1667e-02 7.1184e-02 7.2375e-01 4.0000e-01
4.0526e-03 5.6950e-03 1.9166e+00 2.0268e+00 6.9963e+00 2.6535e+00 1.6910e-01 8.5622e-02 4.2486e-02 7.2347e-02 7.2235e-01 4.0000e-01
4.2895e-03 6.1294e-03 1.8882e+00 1.9888e+00 6.8916e+00 2.5711e+00 1.6806e-01 8.7166e-02 4.3239e-02 7.3397e-02 7.2113e-01 4.0000e-01
4.5263e-03 6.5751e-03 1.8617e+00 1.9533e+00 6.7978e+00 2.4957e+00 1.6707e-01 8.8582e-02 4.3932e-02 7.4345e-02 7.2008e-01 4.0000e-01
4.7632e-03 7.0319e-03 1.8368e+00 1.9199e+00 6.7135e+00 2.4263e+00 1.6612e-01 8.9882e-02 4.4570e-02 7.5202e-02 7.1915e-01 4.0000e-01
5.0000e-03 7.5000e-03 1.8135e+00 1.8886e+00 6.6374e+00 2.3623e+00 1.6522e-01 9.1077e-02 4.5159e-02 7.5977e-02 7.1833e-01 4.0000e-01
