# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4052e+00 1.4889e+00 1.1911e+01 1.2204e+00 9.6294e-02 2.6245e-02 7.9847e-03 2.9553e-02 6.1801e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.6386e+00 1.7617e+00 1.0885e+01 1.4797e+00 9.1714e-02 3.2768e-02 9.7771e-03 3.6124e-02 5.5107e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.7580e+00 1.9075e+00 1.0090e+01 1.5884e+00 8.7629e-02 3.8301e-02 1.1277e-02 4.1578e-02 5.1397e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.8149e+00 1.9802e+00 9.4603e+00 1.6153e+00 8.4061e-02 4.3084e-02 1.2566e-02 4.6236e-02 4.9039e-01 5.5000e-01
1.4474e-03 1.6569e-03 1.8370e+00 2.0102e+00 8.9519e+00 1.5999e+00 8.0965e-02 4.7273e-02 1.3692e-02 5.0287e-02 4.7410e-01 5.5000e-01
1.6842e-03 1.9679e-03 1.8392e+00 2.0149e+00 8.5332e+00 1.5635e+00 7.8275e-02 5.0983e-02 1.4687e-02 5.3857e-02 4.6219e-01 5.5000e-01
1.9211e-03 2.2901e-03 1.8300e+00 2.0044e+00 8.1824e+00 1.5175e+00 7.5930e-02 5.4299e-02 1.5576e-02 5.7035e-02 4.5312e-01 5.5000e-01
2.1579e-03 2.6235e-03 1.8142e+00 1.9849e+00 7.8843e+00 1.4680e+00 7.3875e-02 5.7287e-02 1.6377e-02 5.9888e-02 4.4601e-01 5.5000e-01
2.3947e-03 2.9682e-03 1.7947e+00 1.9600e+00 7.6275e+00 1.4182e+00 7.2063e-02 5.9998e-02 1.7104e-02 6.2467e-02 4.4029e-01 5.5000e-01
2.6316e-03 3.3241e-03 1.7733e+00 1.9321e+00 7.4041e+00 1.3698e+00 7.0456e-02 6.2472e-02 1.7766e-02 6.4811e-02 4.3561e-01 5.5000e-01
2.8684e-03 3.6912e-03 1.7509e+00 1.9027e+00 7.2077e+00 1.3236e+00 6.9023e-02 6.4742e-02 1.8374e-02 6.6953e-02 4.3172e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.7284e+00 1.8727e+00 7.0337e+00 1.2799e+00 6.7738e-02 6.6832e-02 1.8933e-02 6.8917e-02 4.2845e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.7060e+00 1.8427e+00 6.8785e+00 1.2389e+00 6.6581e-02 6.8765e-02 1.9450e-02 7.0724e-02 4.2567e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.6841e+00 1.8132e+00 6.7392e+00 1.2005e+00 6.5534e-02 7.0558e-02 1.9929e-02 7.2393e-02 4.2329e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.6627e+00 1.7843e+00 6.6134e+00 1.1646e+00 6.4583e-02 7.2226e-02 2.0374e-02 7.3936e-02 4.2123e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.6421e+00 1.7562e+00 6.4992e+00 1.1310e+00 6.3716e-02 7.3781e-02 2.0789e-02 7.5368e-02 4.1945e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.6221e+00 1.7290e+00 6.3952e+00 1.0996e+00 6.2922e-02 7.5234e-02 2.1176e-02 7.6698e-02 4.1790e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.6029e+00 1.7027e+00 6.3001e+00 1.0703e+00 6.2193e-02 7.6594e-02 2.1539e-02 7.7936e-02 4.1654e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.5845e+00 1.6774e+00 6.2128e+00 1.0428e+00 6.1522e-02 7.7869e-02 2.1878e-02 7.9089e-02 4.1535e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.5668e+00 1.6531e+00 6.1325e+00 1.0170e+00 6.0902e-02 7.9067e-02 2.2197e-02 8.0166e-02 4.1430e-01 5.5000e-01
