# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.2881e+00 2.4518e+00 1.6584e+01 5.5578e+00 2.3383e-01 2.5728e-02 1.6069e-02 2.3695e-02 1.0616e+00 3.5000e-01
7.3684e-04 7.9114e-04 2.6323e+00 2.8746e+00 1.4278e+01 6.5958e+00 2.3170e-01 3.4348e-02 2.0623e-02 3.1067e-02 9.5191e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.7259e+00 3.0066e+00 1.2593e+01 6.6629e+00 2.2866e-01 4.2245e-02 2.4719e-02 3.7508e-02 8.9668e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.7064e+00 2.9956e+00 1.1389e+01 6.3403e+00 2.2561e-01 4.9129e-02 2.8288e-02 4.2925e-02 8.6563e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.6458e+00 2.9277e+00 1.0515e+01 5.9262e+00 2.2285e-01 5.5017e-02 3.1359e-02 4.7432e-02 8.4657e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.5741e+00 2.8416e+00 9.8592e+00 5.5264e+00 2.2043e-01 6.0050e-02 3.4003e-02 5.1201e-02 8.3402e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.5028e+00 2.7530e+00 9.3531e+00 5.1697e+00 2.1829e-01 6.4379e-02 3.6294e-02 5.4380e-02 8.2529e-01 3.5000e-01
2.1579e-03 2.6235e-03 2.4359e+00 2.6682e+00 8.9519e+00 4.8591e+00 2.1639e-01 6.8132e-02 3.8295e-02 5.7084e-02 8.1895e-01 3.5000e-01
2.3947e-03 2.9682e-03 2.3744e+00 2.5893e+00 8.6268e+00 4.5901e+00 2.1466e-01 7.1409e-02 4.0053e-02 5.9401e-02 8.1418e-01 3.5000e-01
2.6316e-03 3.3241e-03 2.3184e+00 2.5168e+00 8.3588e+00 4.3565e+00 2.1309e-01 7.4287e-02 4.1608e-02 6.1399e-02 8.1051e-01 3.5000e-01
2.8684e-03 3.6912e-03 2.2675e+00 2.4505e+00 8.1347e+00 4.1525e+00 2.1163e-01 7.6827e-02 4.2989e-02 6.3129e-02 8.0761e-01 3.5000e-01
3.1053e-03 4.0695e-03 2.2212e+00 2.3898e+00 7.9451e+00 3.9732e+00 2.1027e-01 7.9079e-02 4.4220e-02 6.4630e-02 8.0527e-01 3.5000e-01
3.3421e-03 4.4591e-03 2.1790e+00 2.3343e+00 7.7832e+00 3.8146e+00 2.0897e-01 8.1081e-02 4.5322e-02 6.5935e-02 8.0336e-01 3.5000e-01
3.5789e-03 4.8598e-03 2.1404e+00 2.2834e+00 7.6439e+00 3.6733e+00 2.0774e-01 8.2864e-02 4.6309e-02 6.7071e-02 8.0178e-01 3.5000e-01
3.8158e-03 5.2718e-03 2.1050e+00 2.2366e+00 7.5233e+00 3.5468e+00 2.0655e-01 8.4455e-02 4.7195e-02 6.8057e-02 8.0044e-01 3.5000e-01
4.0526e-03 5.6950e-03 2.0724e+00 2.1935e+00 7.4184e+00 3.4329e+00 2.0539e-01 8.5874e-02 4.7992e-02 6.8911e-02 7.9931e-01 3.5000e-01
4.2895e-03 6.1294e-03 2.0423e+00 2.1537e+00 7.3269e+00 3.3297e+00 2.0427e-01 8.7141e-02 4.8707e-02 6.9649e-02 7.9832e-01 3.5000e-01
4.5263e-03 6.5751e-03 2.0144e+00 2.1168e+00 7.2469e+00 3.2358e+00 2.0317e-01 8.8269e-02 4.9350e-02 7.0282e-02 7.9746e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.9884e+00 2.0825e+00 7.1768e+00 3.1500e+00 2.0208e-01 8.9274e-02 4.9927e-02 7.0822e-02 7.9671e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.9643e+00 2.0507e+00 7.1155e+00 3.0714e+00 2.0101e-01 9.0164e-02 5.0443e-02 7.1275e-02 7.9602e-01 3.5000e-01
