# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2230e-01 9.6069e-01 1.1572e+01 3.3152e-01 2.5400e-02 9.3208e-03 5.7921e-03 2.4564e-02 3.8973e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1622e+00 1.2267e+00 1.0975e+01 4.7340e-01 2.5492e-02 1.1455e-02 6.9326e-03 2.9749e-02 3.5048e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3309e+00 1.4194e+00 1.0462e+01 5.8342e-01 2.5517e-02 1.3301e-02 7.8735e-03 3.4100e-02 3.2939e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4503e+00 1.5594e+00 1.0016e+01 6.6553e-01 2.5487e-02 1.4953e-02 8.6871e-03 3.7898e-02 3.1642e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5348e+00 1.6608e+00 9.6253e+00 7.2498e-01 2.5414e-02 1.6458e-02 9.4105e-03 4.1289e-02 3.0776e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5943e+00 1.7336e+00 9.2797e+00 7.6665e-01 2.5307e-02 1.7844e-02 1.0065e-02 4.4363e-02 3.0162e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6355e+00 1.7849e+00 8.9719e+00 7.9458e-01 2.5174e-02 1.9130e-02 1.0666e-02 4.7180e-02 2.9705e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6632e+00 1.8199e+00 8.6961e+00 8.1198e-01 2.5019e-02 2.0329e-02 1.1221e-02 4.9779e-02 2.9354e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6808e+00 1.8425e+00 8.4476e+00 8.2134e-01 2.4850e-02 2.1452e-02 1.1738e-02 5.2193e-02 2.9073e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6908e+00 1.8556e+00 8.2226e+00 8.2462e-01 2.4668e-02 2.2507e-02 1.2221e-02 5.4445e-02 2.8844e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6951e+00 1.8613e+00 8.0178e+00 8.2328e-01 2.4478e-02 2.3500e-02 1.2675e-02 5.6553e-02 2.8652e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6951e+00 1.8613e+00 7.8308e+00 8.1850e-01 2.4282e-02 2.4436e-02 1.3103e-02 5.8533e-02 2.8487e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6917e+00 1.8569e+00 7.6593e+00 8.1114e-01 2.4082e-02 2.5321e-02 1.3506e-02 6.0397e-02 2.8343e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6858e+00 1.8491e+00 7.5015e+00 8.0188e-01 2.3880e-02 2.6158e-02 1.3888e-02 6.2155e-02 2.8215e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6780e+00 1.8387e+00 7.3558e+00 7.9126e-01 2.3677e-02 2.6951e-02 1.4250e-02 6.3817e-02 2.8101e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6688e+00 1.8263e+00 7.2211e+00 7.7967e-01 2.3474e-02 2.7703e-02 1.4594e-02 6.5391e-02 2.7996e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6585e+00 1.8124e+00 7.0960e+00 7.6743e-01 2.3271e-02 2.8417e-02 1.4920e-02 6.6882e-02 2.7899e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6474e+00 1.7974e+00 6.9797e+00 7.5478e-01 2.3071e-02 2.9095e-02 1.5231e-02 6.8297e-02 2.7810e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6358e+00 1.7815e+00 6.8713e+00 7.4190e-01 2.2872e-02 2.9739e-02 1.5527e-02 6.9641e-02 2.7725e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.6238e+00 1.7650e+00 6.7700e+00 7.2894e-01 2.2675e-02 3.0352e-02 1.5809e-02 7.0919e-02 2.7646e-01 9.0000e-01
