# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.9938e-01 1.0426e+00 1.2215e+01 5.7359e-01 5.4048e-02 1.3143e-02 8.6465e-03 2.3849e-02 5.7431e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2530e+00 1.3250e+00 1.1532e+01 8.1262e-01 5.4394e-02 1.6199e-02 1.0383e-02 2.8941e-02 5.1757e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4284e+00 1.5264e+00 1.0950e+01 9.9415e-01 5.4584e-02 1.8859e-02 1.1826e-02 3.3233e-02 4.8724e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5502e+00 1.6700e+00 1.0446e+01 1.1263e+00 5.4644e-02 2.1249e-02 1.3081e-02 3.6991e-02 4.6868e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6344e+00 1.7718e+00 1.0008e+01 1.2190e+00 5.4599e-02 2.3435e-02 1.4202e-02 4.0356e-02 4.5634e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6920e+00 1.8427e+00 9.6222e+00 1.2814e+00 5.4469e-02 2.5452e-02 1.5220e-02 4.3410e-02 4.4761e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7302e+00 1.8907e+00 9.2808e+00 1.3206e+00 5.4271e-02 2.7328e-02 1.6156e-02 4.6211e-02 4.4114e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7544e+00 1.9217e+00 8.9765e+00 1.3425e+00 5.4018e-02 2.9079e-02 1.7024e-02 4.8796e-02 4.3616e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7683e+00 1.9398e+00 8.7038e+00 1.3514e+00 5.3723e-02 3.0719e-02 1.7832e-02 5.1196e-02 4.3219e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7745e+00 1.9481e+00 8.4580e+00 1.3507e+00 5.3396e-02 3.2259e-02 1.8588e-02 5.3433e-02 4.2893e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7751e+00 1.9491e+00 8.2355e+00 1.3429e+00 5.3042e-02 3.3708e-02 1.9298e-02 5.5525e-02 4.2620e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7714e+00 1.9444e+00 8.0333e+00 1.3300e+00 5.2670e-02 3.5074e-02 1.9967e-02 5.7486e-02 4.2385e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7645e+00 1.9356e+00 7.8487e+00 1.3133e+00 5.2283e-02 3.6363e-02 2.0598e-02 5.9330e-02 4.2179e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7554e+00 1.9235e+00 7.6796e+00 1.2940e+00 5.1887e-02 3.7580e-02 2.1195e-02 6.1066e-02 4.1996e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.7445e+00 1.9090e+00 7.5242e+00 1.2730e+00 5.1484e-02 3.8732e-02 2.1759e-02 6.2704e-02 4.1830e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.7324e+00 1.8928e+00 7.3810e+00 1.2508e+00 5.1077e-02 3.9822e-02 2.2295e-02 6.4250e-02 4.1679e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.7194e+00 1.8753e+00 7.2487e+00 1.2280e+00 5.0669e-02 4.0854e-02 2.2803e-02 6.5712e-02 4.1538e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.7058e+00 1.8570e+00 7.1261e+00 1.2048e+00 5.0260e-02 4.1833e-02 2.3285e-02 6.7096e-02 4.1407e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6918e+00 1.8380e+00 7.0122e+00 1.1816e+00 4.9852e-02 4.2761e-02 2.3744e-02 6.8407e-02 4.1284e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6776e+00 1.8187e+00 6.9062e+00 1.1586e+00 4.9447e-02 4.3642e-02 2.4181e-02 6.9650e-02 4.1166e-01 8.0000e-01
